"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048705","GO:0048705","skeletal system morphogenesis","43/700","229/18614",1.5727360925964e-18,6.89716264607728e-16,5.01319035831444e-16,"TBX15/PRRX1/HOXD8/HOXD3/COL3A1/RARB/TGFBR2/MSX1/PDGFRA/HHIP/FBN2/FOXC1/RUNX2/TWIST1/HOXA3/HOXA4/HOXA5/HOXA9/HOXA11/SFRP4/CSGALNACT1/BMP1/OSR2/HAS2/ZEB1/ARID5B/LTBP3/MGP/HOXC9/TMEM119/MMP14/SIX1/TGFB3/GREM1/MMP2/FOXC2/HOXB2/HOXB3/HOXB4/HOXB5/HOXB7/HOXB9/COL1A1",43
"GO:0042060","GO:0042060","wound healing","60/700","439/18614",3.09214230987511e-18,1.2430412085698e-15,9.03502283701228e-16,"F3/RHOC/S100A10/PEAR1/CSRP1/TGFB2/EMILIN1/PRKCE/CHMP3/FAP/COL3A1/SERPINE2/PPARG/TGFBR2/WNT5A/GATA2/PDGFRA/ARHGAP24/IL6ST/F2RL2/LOX/FGF1/PDGFRB/ADTRP/CDKN1A/CD109/IL6/TFPI2/SERPINE1/CAV1/MIR29A/TIMP1/SYTL4/PLAT/B4GALT1/ANXA1/TLR4/COL5A1/ACTA2/MYOF/SMPD1/CD59/CD44/AHNAK/WNT5B/ACVRL1/ITGA5/GAS6/TGFB3/THBS1/ANXA2/FOXC2/FKBP10/COL1A1/C1QTNF1/EMILIN2/THBD/MYL9/TGFB1/PLAUR",60
"GO:0090092","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","47/700","301/18614",8.43725901373852e-17,3.13087211402112e-14,2.27566880767312e-14,"NBL1/TGFB2/GREM2/EMILIN1/LTBP1/CRIM1/ZEB2/TNFAIP6/PPARG/TGFBR2/WNT5A/MSX1/HTRA3/DAB2/FOXD1/LOX/FBN2/SCUBE3/CD109/BMPER/SFRP4/INHBA/FZD1/CAV2/CAV1/ZNF703/SULF1/GDF6/CDKN2B/ASPN/ENG/ZEB1/DKK1/HTRA1/DKK3/FAM89B/ACVRL1/TGFB3/GREM1/THBS1/FBN1/VASN/TGFB1I1/GATA6/GDF5/FSTL3/TGFB1",47
"GO:0071559","GO:0071559","response to transforming growth factor beta","45/700","280/18614",1.27078436975664e-16,4.37875985693287e-14,3.18269378621004e-14,"CTSK/FMOD/TGFB2/EMILIN1/LTBP1/ZEB2/COL3A1/PPARG/TGFBR2/WNT5A/HTRA3/DAB2/LOX/FBN2/CD109/COL1A2/CAV2/CAV1/WNT2/MXRA5/ZNF703/ADAM9/PENK/CDKN2B/ASPN/ENG/ZEB1/ACTA2/ANKRD1/HTRA1/DKK3/LPXN/LTBP3/FAM89B/LRRC32/ACVRL1/LTBP2/TGFB3/THBS1/FBN1/VASN/TGFB1I1/COL1A1/GDF5/TGFB1",45
"GO:0001667","GO:0001667","ameboidal-type cell migration","61/700","496/18614",2.73698823890748e-16,8.69804859280986e-14,6.32216109423271e-14,"S100A2/PTGS2/TGFB2/AGT/CYP1B1/PRKCE/ATOH8/ZEB2/FAP/FN1/TNS1/SP100/PPARG/TGFBR2/WNT5A/GATA2/SLIT2/PITX2/HAND2/VEGFC/GDNF/FGF1/MIR145/SPARC/ADTRP/DAAM2/MEOX2/TWIST1/BMPER/SEMA3C/MIR29A/TIMP1/LOXL2/ADAM9/SNAI2/ANGPT1/ENPP2/HAS2/PRSS3/GLIPR2/ANXA1/KLF4/NRP1/VSTM4/ARID5B/ACTA2/LPXN/CD248/ACVRL1/DCN/RGCC/CLEC14A/GREM1/THBS1/FGF7/SEMA7A/CDH13/FOXC2/RIN2/SYDE1/TGFB1",61
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","44/700","274/18614",2.8849249064046e-16,8.69804859280986e-14,6.32216109423271e-14,"CTSK/FMOD/TGFB2/EMILIN1/LTBP1/ZEB2/COL3A1/PPARG/TGFBR2/WNT5A/HTRA3/DAB2/LOX/FBN2/CD109/COL1A2/CAV2/CAV1/WNT2/ZNF703/ADAM9/PENK/CDKN2B/ASPN/ENG/ZEB1/ACTA2/ANKRD1/HTRA1/DKK3/LPXN/LTBP3/FAM89B/LRRC32/ACVRL1/LTBP2/TGFB3/THBS1/FBN1/VASN/TGFB1I1/COL1A1/GDF5/TGFB1",44
"GO:0048562","GO:0048562","embryonic organ morphogenesis","45/700","294/18614",8.39624548525598e-16,2.3825581306397e-13,1.73175812454413e-13,"TBX15/PRRX1/HLX/EFEMP1/VAX2/PAX8/BBS5/HOXD3/RARB/TGFBR2/WNT5A/GATA2/MSX1/PDGFRA/HAND2/FBN2/FOXF2/RUNX2/TBX18/TWIST1/HOXA3/HOXA4/HOXA5/HOXA9/HOXA11/OSR2/CTHRC1/ENG/ZEB1/MICAL2/MFAP5/HOXC9/TBX3/MMP14/SIX1/TGFB3/FBN1/FOXC2/HOXB2/HOXB3/HOXB4/HOXB5/HOXB7/HOXB9/TSHZ1",45
"GO:0048732","GO:0048732","gland development","56/700","441/18614",1.18926495017022e-15,3.1872300664562e-13,2.31663248480527e-13,"WLS/CSF1/TGFB2/HLX/CYP1B1/PAX8/LIMS2/HOXD3/IGFBP5/SERPINE2/OXTR/TGFBR2/WNT5A/GATA2/MSX1/PDGFRA/PITX2/HAND2/PITX1/FGF1/FOXC1/IL6/HOXA3/HOXA5/HOXA9/HOXA11/SEMA3C/HGF/CAV1/WNT2/ZNF703/SNAI2/SULF1/TG/CDKN2B/ANXA1/TNC/NRP1/ARID5B/IGF2/DKK3/VDR/NTN4/OAS2/TBX3/SIX1/TGFB3/FGF7/MMP2/HOXB3/HOXB9/GATA6/TGM2/TGFB1/TSPO/WNT7B",56
"GO:0007389","GO:0007389","pattern specification process","57/700","467/18614",3.82926052407018e-15,9.35102527047187e-13,6.79677602687043e-13,"NBL1/WLS/PLXNA2/GREM2/MEIS1/VAX2/RFX8/PAX8/BBS5/HOXD8/HOXD3/BHLHE40/TGFBR2/WNT5A/MSX1/PITX2/HHIP/HAND2/GDNF/FOXD1/FGF1/FOXC1/DAAM2/TBX18/MEOX2/HOXA3/HOXA4/HOXA5/HOXA9/HOXA10/HOXA11/SEMA3C/WNT2/BMP1/ENG/ZEB1/NRP1/DKK1/BICC1/MICAL2/ACVRL1/HOXC10/HOXC9/TBX5/TBX3/SIX1/GREM1/MEIS2/FOXC2/HOXB2/HOXB3/HOXB4/HOXB5/HOXB7/HOXB9/TSHZ1/WNT7B",57
"GO:0048568","GO:0048568","embryonic organ development","56/700","453/18614",3.87687614862018e-15,9.35102527047187e-13,6.79677602687043e-13,"TBX15/PRRX1/TGFB2/HLX/EPAS1/EFEMP1/VAX2/PAX8/BBS5/HOXD3/RARB/TGFBR2/WNT5A/GATA2/MSX1/PDGFRA/PITX2/HAND2/GDNF/FBN2/FOXF2/FOXC1/RUNX2/TBX18/TWIST1/HOXA3/HOXA4/HOXA5/HOXA9/HOXA11/WNT2/OSR2/CTHRC1/ZFPM2/ENG/ZEB1/IGF2/MICAL2/MFAP5/HOXC9/TBX3/MMP14/SIX1/TGFB3/FBN1/FOXC2/HOXB2/HOXB3/HOXB4/HOXB5/HOXB7/HOXB9/TSHZ1/JUNB/TGFB1/WNT7B",56
"GO:0048706","GO:0048706","embryonic skeletal system development","29/700","129/18614",4.71338112180511e-15,1.08273097769466e-12,7.86981078532974e-13,"TBX15/PRRX1/HOXD3/TGFBR2/WNT5A/PDGFRA/HAND2/RUNX2/TWIST1/HOXA3/HOXA4/HOXA5/HOXA9/HOXA11/SULF1/OSR2/ZEB1/HOXC9/MMP14/SIX1/TGFB3/FOXC2/HOXB2/HOXB3/HOXB4/HOXB5/HOXB7/HOXB9/COL1A1",29
"GO:0050673","GO:0050673","epithelial cell proliferation","58/700","488/18614",7.13540122673626e-15,1.5368761867734e-12,1.11707571313219e-12,"COL8A2/F3/ECM1/TGFB2/HLX/ATOH8/LIMS2/FAP/IGFBP5/PPARG/WNT5A/COL8A1/GATA2/VEGFC/DAB2/FGF1/SPARC/RUNX2/CD109/TWIST1/IL6/HOXA5/BMPER/IGFBP3/HGF/CAV2/CAV1/WNT2/MIR29A/LOXL2/ZNF703/SNAI2/SULF1/OSR2/HAS2/CDKN2B/B4GALT1/KLF9/ZEB1/NRP1/VSTM4/HTRA1/IGF2/NEAT1/VDR/ACVRL1/RGCC/MMP14/SIX1/THBS1/B2M/FGF7/NUPR1/CDH13/CCL2/IGFBP4/GDF5/TGFB1",58
"GO:0048704","GO:0048704","embryonic skeletal system morphogenesis","25/700","95/18614",7.32756059199589e-15,1.5368761867734e-12,1.11707571313219e-12,"TBX15/PRRX1/HOXD3/TGFBR2/PDGFRA/RUNX2/TWIST1/HOXA3/HOXA4/HOXA5/HOXA9/HOXA11/OSR2/ZEB1/HOXC9/MMP14/SIX1/TGFB3/FOXC2/HOXB2/HOXB3/HOXB4/HOXB5/HOXB7/HOXB9",25
"GO:0003002","GO:0003002","regionalization","53/700","422/18614",1.13357218884415e-14,2.26476994916018e-12,1.64614399507999e-12,"NBL1/WLS/PLXNA2/GREM2/VAX2/RFX8/PAX8/BBS5/HOXD8/HOXD3/BHLHE40/TGFBR2/WNT5A/MSX1/PITX2/HHIP/HAND2/GDNF/FOXD1/FGF1/FOXC1/DAAM2/TBX18/MEOX2/HOXA3/HOXA4/HOXA5/HOXA9/HOXA10/HOXA11/SEMA3C/WNT2/BMP1/ENG/NRP1/DKK1/BICC1/MICAL2/ACVRL1/HOXC10/HOXC9/TBX3/SIX1/GREM1/FOXC2/HOXB2/HOXB3/HOXB4/HOXB5/HOXB7/HOXB9/TSHZ1/WNT7B",53
"GO:0007179","GO:0007179","transforming growth factor beta receptor signaling pathway","37/700","218/18614",1.17369918592464e-14,2.26476994916018e-12,1.64614399507999e-12,"FMOD/TGFB2/EMILIN1/LTBP1/ZEB2/COL3A1/PPARG/TGFBR2/HTRA3/DAB2/LOX/FBN2/CD109/COL1A2/CAV2/CAV1/ZNF703/ADAM9/CDKN2B/ASPN/ENG/ZEB1/HTRA1/DKK3/LPXN/LTBP3/FAM89B/LRRC32/ACVRL1/LTBP2/TGFB3/THBS1/FBN1/VASN/TGFB1I1/GDF5/TGFB1",37
"GO:0060537","GO:0060537","muscle tissue development","53/700","426/18614",1.67805230608603e-14,3.11343243252269e-12,2.26299280630468e-12,"HIVEP3/LMNA/RGS4/CSRP1/KCNK2/TGFB2/HLX/AGT/VAMP5/FHL2/COL3A1/IGFBP5/GPC1/RARB/TGFBR2/WNT5A/HEG1/MSX1/PDGFRA/LOX/PITX1/MIR145/PDGFRB/SGCD/FOXC1/PI16/TBX18/MEOX2/TWIST1/ELN/SEMA3C/CAV2/CAV1/WNT2/MSC/ZFPM2/ENG/DKK1/ANKRD1/IGF2/EFEMP2/TBX5/TBX3/SIX1/GREM1/NUPR1/FOXC2/GATA6/ALPK2/TGFB1/MAPK11/RCAN1/RUNX1",53
"GO:0031589","GO:0031589","cell-substrate adhesion","48/700","359/18614",1.94723576308962e-14,3.47906123005345e-12,2.52874944516628e-12,"COL16A1/CSF1/ITGA10/S100A10/EMILIN1/PRKCE/LIMS2/HOXD3/COL3A1/FN1/SNED1/FBLN2/COL8A1/ABI3BP/CCDC80/BST1/EGFLAM/DAB2/SPOCK1/SERPINE1/DLC1/ADAM9/ANGPT1/HAS2/CDKN2A/ECM2/NRP1/PARVA/CD44/LPXN/EFEMP2/ACVRL1/ITGA5/NTN4/THSD1/GAS6/MMP14/NID2/FBLN5/GREM1/THBS1/ITGA11/CDH11/CDH13/COL1A1/RIN2/COL5A3/RAC2",48
"GO:0060485","GO:0060485","mesenchyme development","45/700","320/18614",2.0515593528921e-14,3.53454368512554e-12,2.56907676860286e-12,"S100A4/TGFB2/FN1/TGFBR2/WNT5A/MSX1/PITX2/HAND2/GDNF/DAB2/FOXD1/MIR145/PDGFRB/FOXF2/FOXC1/TWIST1/IL6/HOXA5/SEMA3C/HGF/WNT2/LOXL2/ZNF703/SNAI2/ZFPM2/HAS2/GLIPR2/ENG/NRP1/DKK1/ACTA2/ACVRL1/TBX5/TBX3/RGCC/SIX1/TGFB3/GREM1/SEMA7A/VASN/TGFB1I1/FOXC2/COL1A1/TGFB1/ADAMTS5",45
"GO:0045765","GO:0045765","regulation of angiogenesis","46/700","349/18614",1.17715543952012e-13,1.9581371862914e-11,1.42326851870836e-11,"F3/ECM1/TGFB2/AGT/EMILIN1/CYP1B1/SP100/PPARG/TGFBR2/WNT5A/GATA2/VEGFC/FGF1/MIR145/SPARC/FOXC1/THBS2/TWIST1/IL6/GPNMB/HOXA5/BMPER/HGF/SERPINE1/MIR29A/SULF1/KLF4/ENG/NRP1/ADAM12/RNH1/CREB3L1/ACVRL1/ITGA5/DCN/RGCC/GREM1/THBS1/FOXC2/SPHK1/EMILIN2/GATA6/KLF2/HSPB6/ADAMTS1/RUNX1",46
"GO:0090130","GO:0090130","tissue migration","48/700","379/18614",1.55247210639296e-13,2.47623924546154e-11,1.79985007563768e-11,"S100A2/PTGS2/TGFB2/AGT/CYP1B1/PRKCE/ATOH8/ZEB2/FAP/SP100/PPARG/TGFBR2/WNT5A/GATA2/SLIT2/VEGFC/FGF1/SPARC/ADTRP/DAAM2/MEOX2/BMPER/MIR29A/LOXL2/ADAM9/SNAI2/ANGPT1/ENPP2/HAS2/PRSS3/GLIPR2/ANXA1/KLF4/NRP1/VSTM4/ACTA2/LPXN/ACVRL1/DCN/RGCC/CLEC14A/GREM1/THBS1/FGF7/CDH13/FOXC2/RIN2/TGFB1",48
"GO:0032964","GO:0032964","collagen biosynthetic process","18/700","51/18614",1.59128143883308e-13,2.47623924546154e-11,1.79985007563768e-11,"EMILIN1/MIR145/PDGFRB/TRAM2/IL6/INHBA/PCOLCE/MIR29A/ENG/COL5A1/VIM/CREB3L1/RGCC/TGFB3/COL1A1/TGFB1/RCN3/RUNX1",18
"GO:0033002","GO:0033002","muscle cell proliferation","38/700","249/18614",1.69464323411586e-13,2.55467467542965e-11,1.85686072790787e-11,"PTGS2/KCNK2/TGFB2/AGT/IGFBP5/PPARG/TGFBR2/IL15/NPR3/MIR145/PDGFRB/FOXC1/CDKN1A/GPER1/IL6/IGFBP3/ELN/HGF/CAV2/WNT2/ZFPM2/ANGPT1/OGN/TLR4/EFEMP2/TBX5/SIX1/TGFB3/THBS1/MMP2/CDH13/FOXC2/GATA6/TGFB1/PTGIR/MAPK11/ADAMTS1/RUNX1",38
"GO:0003007","GO:0003007","heart morphogenesis","39/700","262/18614",1.83938180241176e-13,2.68884176207101e-11,1.95437983535361e-11,"TGFB2/FHL2/BBS5/TGFBR2/WNT5A/HEG1/MSX1/SLIT2/PITX2/HAND2/SLIT3/FOXC1/TWIST1/ELN/SEMA3C/FZD1/WNT2/DLC1/SNAI2/ZFPM2/HAS2/ENG/COL5A1/NRP1/DKK1/ANKRD1/MICAL2/PARVA/ACVRL1/TBX5/TBX3/SIX1/FLRT2/FOXC2/GATA6/ALPK2/TGFB1/ADAMTS1/ADAMTS5",39
"GO:1901342","GO:1901342","regulation of vasculature development","46/700","355/18614",2.20240714631485e-13,3.12482708053613e-11,2.27127498587454e-11,"F3/ECM1/TGFB2/AGT/EMILIN1/CYP1B1/SP100/PPARG/TGFBR2/WNT5A/GATA2/VEGFC/FGF1/MIR145/SPARC/FOXC1/THBS2/TWIST1/IL6/GPNMB/HOXA5/BMPER/HGF/SERPINE1/MIR29A/SULF1/KLF4/ENG/NRP1/ADAM12/RNH1/CREB3L1/ACVRL1/ITGA5/DCN/RGCC/GREM1/THBS1/FOXC2/SPHK1/EMILIN2/GATA6/KLF2/HSPB6/ADAMTS1/RUNX1",46
"GO:0010631","GO:0010631","epithelial cell migration","47/700","371/18614",2.77581911442852e-13,3.82587183085805e-11,2.78082811132674e-11,"S100A2/PTGS2/TGFB2/AGT/CYP1B1/PRKCE/ATOH8/ZEB2/FAP/SP100/PPARG/TGFBR2/WNT5A/GATA2/SLIT2/VEGFC/FGF1/SPARC/ADTRP/DAAM2/MEOX2/BMPER/MIR29A/LOXL2/ADAM9/SNAI2/ANGPT1/ENPP2/HAS2/PRSS3/GLIPR2/ANXA1/KLF4/NRP1/VSTM4/LPXN/ACVRL1/DCN/RGCC/CLEC14A/GREM1/THBS1/FGF7/CDH13/FOXC2/RIN2/TGFB1",47
"GO:0090132","GO:0090132","epithelium migration","47/700","374/18614",3.73865778172962e-13,5.00980142751769e-11,3.64136522542145e-11,"S100A2/PTGS2/TGFB2/AGT/CYP1B1/PRKCE/ATOH8/ZEB2/FAP/SP100/PPARG/TGFBR2/WNT5A/GATA2/SLIT2/VEGFC/FGF1/SPARC/ADTRP/DAAM2/MEOX2/BMPER/MIR29A/LOXL2/ADAM9/SNAI2/ANGPT1/ENPP2/HAS2/PRSS3/GLIPR2/ANXA1/KLF4/NRP1/VSTM4/LPXN/ACVRL1/DCN/RGCC/CLEC14A/GREM1/THBS1/FGF7/CDH13/FOXC2/RIN2/TGFB1",47
"GO:0060348","GO:0060348","bone development","36/700","235/18614",6.61786852919562e-13,8.62826967157829e-11,6.27144240988637e-11,"ECM1/MEIS1/COL3A1/RARB/TGFBR2/MSX1/PITX2/PDGFC/PTGER4/LOX/FOXC1/RUNX2/TWIST1/HOXA11/SFRP4/LRRC17/BGN/CSGALNACT1/SULF1/OSR2/HAS2/OGN/ENG/LTBP3/FLI1/TMEM119/MMP14/TGFB3/GPR68/GREM1/FBN1/ANXA2/HOXB4/COL1A1/TGM2/MAPK11",36
"GO:0001649","GO:0001649","osteoblast differentiation","37/700","250/18614",9.26250819842828e-13,1.1758510407689e-10,8.54665230165224e-11,"CRIM1/FHL2/TNFAIP6/IGFBP5/TWIST2/PPARG/HAND2/VEGFC/IL6ST/LOX/FBN2/SCUBE3/RUNX2/TWIST1/IL6/IGFBP3/HGF/FZD1/CEBPD/SNAI2/PENK/CTHRC1/TNC/IGF2/CREB3L1/PTHLH/TMEM119/GREM1/ITGA11/SEMA7A/COL1A1/MRC2/ZHX3/JUNB/WNT7B/MAPK11/COL6A1",37
"GO:0048762","GO:0048762","mesenchymal cell differentiation","37/700","255/18614",1.70968604384282e-12,2.11475012192251e-10,1.53710235142792e-10,"S100A4/TGFB2/FN1/TGFBR2/WNT5A/MSX1/PITX2/HAND2/GDNF/DAB2/MIR145/FOXF2/FOXC1/TWIST1/IL6/SEMA3C/HGF/WNT2/LOXL2/ZNF703/SNAI2/HAS2/GLIPR2/ENG/NRP1/TBX5/TBX3/RGCC/SIX1/TGFB3/GREM1/SEMA7A/VASN/TGFB1I1/FOXC2/COL1A1/TGFB1",37
"GO:0010712","GO:0010712","regulation of collagen metabolic process","16/700","46/18614",4.67486063864184e-12,5.63788193020206e-10,4.09788441771473e-10,"EMILIN1/FAP/MIR145/PDGFRB/IL6/INHBA/MIR29A/ENG/VIM/CREB3L1/RGCC/TGFB3/MFAP4/CST3/TGFB1/RUNX1",16
"GO:0085029","GO:0085029","extracellular matrix assembly","15/700","42/18614",1.40737064773843e-11,1.65589170846102e-09,1.20358193263587e-09,"AGT/EMILIN1/COL3A1/LOX/ELN/COL1A2/HAS2/EFEMP2/NTN4/RGCC/GAS6/FBLN5/MFAP4/FKBP10/TGFB1",15
"GO:0030509","GO:0030509","BMP signaling pathway","29/700","176/18614",1.90594745784729e-11,2.18911679444174e-09,1.59115563460885e-09,"NBL1/TGFB2/GREM2/CRIM1/TNFAIP6/PPARG/WNT5A/MSX1/HTRA3/FOXD1/SCUBE3/RUNX2/BMPER/SFRP4/INHBA/FZD1/SULF1/GDF6/ENG/DKK1/HTRA1/ACVRL1/TGFB3/GREM1/FBN1/GATA6/GDF5/FSTL3/TGFB1",29
