"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048511","GO:0048511","rhythmic process","12/165","295/18670",1.27361378860586e-05,0.00241668216387963,0.00200845542847912,"SFPQ/JUN/SOX14/NPY5R/EGR1/FOXO3/CLDN4/FZD4/ETS1/SREBF1/ATF5/ADAMTS1",12
"GO:2000146","GO:2000146","negative regulation of cell motility","13/165","349/18670",1.40779093018015e-05,0.00248324924206418,0.00206377797421394,"TIE1/TACSTD2/MCTP1/DUSP1/FOXO3/EPHA1/EPPK1/NAV3/STARD13/LRCH1/LDLRAD4/SMAD7/MIR24-2",13
"GO:0010631","GO:0010631","epithelial cell migration","13/165","351/18670",1.49542393851432e-05,0.00248324924206418,0.00206377797421394,"TACSTD2/JUN/PTGS2/PLXND1/ITGA2/FGF1/ANGPT1/EPPK1/ETS1/STARD13/ITGA3/MMP9/MIR24-2",13
"GO:0045604","GO:0045604","regulation of epidermal cell differentiation","6/165","61/18670",1.61591278937702e-05,0.00248324924206418,0.00206377797421394,"KLF7/CD109/HEY2/MAFG/ZFP36/RUNX1",6
"GO:0090132","GO:0090132","epithelium migration","13/165","354/18670",1.63586906591843e-05,0.00248324924206418,0.00206377797421394,"TACSTD2/JUN/PTGS2/PLXND1/ITGA2/FGF1/ANGPT1/EPPK1/ETS1/STARD13/ITGA3/MMP9/MIR24-2",13
"GO:0090130","GO:0090130","tissue migration","13/165","360/18670",1.95193573481011e-05,0.00282194137661118,0.00234525812347861,"TACSTD2/JUN/PTGS2/PLXND1/ITGA2/FGF1/ANGPT1/EPPK1/ETS1/STARD13/ITGA3/MMP9/MIR24-2",13
"GO:0030198","GO:0030198","extracellular matrix organization","13/165","368/18670",2.4560735031323e-05,0.00338938143432258,0.00281684602249193,"LAMC2/NID1/COL6A3/COL25A1/ITGA2/TNXB/LAMA2/COL22A1/COL17A1/ETS1/MMP14/ITGA3/MMP9",13
"GO:0048661","GO:0048661","positive regulation of smooth muscle cell proliferation","7/165","101/18670",3.17628173251643e-05,0.0041635265846025,0.00346022232275577,"JUN/PTGS2/NPY5R/ITGA2/DDX39B/MMP9/ADAMTS1",7
"GO:0042698","GO:0042698","ovulation cycle","6/165","69/18670",3.29132536332214e-05,0.0041635265846025,0.00346022232275577,"NPY5R/EGR1/FOXO3/FZD4/ETS1/ADAMTS1",6
"GO:0051271","GO:0051271","negative regulation of cellular component movement","13/165","384/18670",3.81627359293161e-05,0.00463448265125614,0.00385162433779245,"TIE1/TACSTD2/MCTP1/DUSP1/FOXO3/EPHA1/EPPK1/NAV3/STARD13/LRCH1/LDLRAD4/SMAD7/MIR24-2",13
"GO:0071248","GO:0071248","cellular response to metal ion","9/165","190/18670",4.95605834896555e-05,0.00566030538329841,0.00470416476103123,"JUN/PTGS2/AKR1C3/FOS/RYR3/PRNP/MMP9/JUNB/FOSB",9
"GO:0051592","GO:0051592","response to calcium ion","8/165","148/18670",5.18560068069105e-05,0.00566030538329841,0.00470416476103123,"JUN/DUSP1/ITPR3/AKR1C3/FOS/RYR3/JUNB/FOSB",8
"GO:0040013","GO:0040013","negative regulation of locomotion","13/165","396/18670",5.22999204586913e-05,0.00566030538329841,0.00470416476103123,"TIE1/TACSTD2/MCTP1/DUSP1/FOXO3/EPHA1/EPPK1/NAV3/STARD13/LRCH1/LDLRAD4/SMAD7/MIR24-2",13
"GO:0033002","GO:0033002","muscle cell proliferation","10/165","239/18670",5.40674756639176e-05,0.00566030538329841,0.00470416476103123,"JUN/PTGS2/IL15/NPY5R/ITGA2/DDX39B/HEY2/ANGPT1/MMP9/ADAMTS1",10
"GO:0031589","GO:0031589","cell-substrate adhesion","12/165","354/18670",7.5405769309468e-05,0.00761106267838378,0.00632539950075789,"TACSTD2/LAMC2/NID1/MUC4/ITGA2/EPHA1/ANGPT1/COL17A1/FZD4/MMP14/ITGA3/MYADM",12
"GO:0090205","GO:0090205","positive regulation of cholesterol metabolic process","3/165","10/18670",7.77150668741426e-05,0.00761106267838378,0.00632539950075789,"FGF1/SREBF1/ABCG1",3
"GO:0002573","GO:0002573","myeloid leukocyte differentiation","9/165","204/18670",8.5753991979194e-05,0.00791902045301934,0.00658133694816148,"JUN/HCLS1/IL15/CD109/LTBR/FOS/MMP9/JUNB/RUNX1",9
"GO:0030099","GO:0030099","myeloid cell differentiation","13/165","416/18670",8.60763092719493e-05,0.00791902045301934,0.00658133694816148,"JUN/HCLS1/IL15/CD109/FOXO3/ETS1/FLI1/LTBR/FOS/MMP9/JUNB/ZFP36/RUNX1",13
"GO:0071277","GO:0071277","cellular response to calcium ion","6/165","83/18670",9.36023290516398e-05,0.00831625353642389,0.00691146929020459,"JUN/AKR1C3/FOS/RYR3/JUNB/FOSB",6
"GO:0034284","GO:0034284","response to monosaccharide","9/165","207/18670",9.58724880681279e-05,0.00831625353642389,0.00691146929020459,"PTGS2/KLF7/ITGA2/EGR1/SOX4/FOXO3/NOX4/BAIAP3/SREBF1",9
"GO:0001933","GO:0001933","negative regulation of protein phosphorylation","13/165","429/18670",0.000117016005949231,0.00983114274122808,0.00817046291891121,"JUN/CHRNA9/SPRY4/DUSP1/CD109/EPHA1/ANGPT1/LDLRAD4/SMAD7/PRNP/PMEPA1/MIR24-2/MYADM",13
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","8/165","169/18670",0.000131362489953301,0.00983114274122808,0.00817046291891121,"JUN/PTGS2/IL15/NPY5R/ITGA2/DDX39B/MMP9/ADAMTS1",8
"GO:0071241","GO:0071241","cellular response to inorganic substance","9/165","217/18670",0.000137131906476847,0.00983114274122808,0.00817046291891121,"JUN/PTGS2/AKR1C3/FOS/RYR3/PRNP/MMP9/JUNB/FOSB",9
"GO:0031581","GO:0031581","hemidesmosome assembly","3/165","12/18670",0.000140634416144547,0.00983114274122808,0.00817046291891121,"LAMC2/DST/COL17A1",3
"GO:0060394","GO:0060394","negative regulation of pathway-restricted SMAD protein phosphorylation","3/165","12/18670",0.000140634416144547,0.00983114274122808,0.00817046291891121,"LDLRAD4/SMAD7/PMEPA1",3
"GO:0009914","GO:0009914","hormone transport","11/165","322/18670",0.000141051215075428,0.00983114274122808,0.00817046291891121,"KLF7/FOXD1/SOX4/ITPR3/SLC16A10/PCLO/VGF/FZD4/ITPR2/BAIAP3/SREBF1",11
"GO:0003205","GO:0003205","cardiac chamber development","8/165","171/18670",0.000142480329583016,0.00983114274122808,0.00817046291891121,"PLXND1/ANK2/NPY5R/SOX4/HEY2/PCSK5/SMAD7/ADAMTS1",8
"GO:0010634","GO:0010634","positive regulation of epithelial cell migration","8/165","171/18670",0.000142480329583016,0.00983114274122808,0.00817046291891121,"JUN/PTGS2/ITGA2/FGF1/ANGPT1/ETS1/ITGA3/MMP9",8
"GO:0048659","GO:0048659","smooth muscle cell proliferation","8/165","171/18670",0.000142480329583016,0.00983114274122808,0.00817046291891121,"JUN/PTGS2/IL15/NPY5R/ITGA2/DDX39B/MMP9/ADAMTS1",8
"GO:0045639","GO:0045639","positive regulation of myeloid cell differentiation","6/165","91/18670",0.000155972790348118,0.0105229642554864,0.0087454217184664,"JUN/HCLS1/FOXO3/ETS1/FOS/RUNX1",6
"GO:0010837","GO:0010837","regulation of keratinocyte proliferation","4/165","33/18670",0.000197073051114512,0.0130068213735578,0.0108097048860752,"CD109/EPPK1/BCL11B/ZFP36",4
"GO:1990823","GO:1990823","response to leukemia inhibitory factor","6/165","96/18670",0.000209198243035179,0.0131390597323163,0.0109196054983573,"MAT2A/LRAT/MSC/FZD4/SSTR1/SMAD7",6
"GO:1990830","GO:1990830","cellular response to leukemia inhibitory factor","6/165","96/18670",0.000209198243035179,0.0131390597323163,0.0109196054983573,"MAT2A/LRAT/MSC/FZD4/SSTR1/SMAD7",6
"GO:0009743","GO:0009743","response to carbohydrate","9/165","230/18670",0.000212059923215909,0.0131390597323163,0.0109196054983573,"PTGS2/KLF7/ITGA2/EGR1/SOX4/FOXO3/NOX4/BAIAP3/SREBF1",9
"GO:0046686","GO:0046686","response to cadmium ion","5/165","63/18670",0.000235790329356256,0.0140991079186656,0.0117174820335072,"JUN/AKR1C3/FOS/PRNP/MMP9",5
"GO:0001667","GO:0001667","ameboidal-type cell migration","13/165","461/18670",0.000236842721953868,0.0140991079186656,0.0117174820335072,"TACSTD2/JUN/PTGS2/PLXND1/ITGA2/FGF1/ANGPT1/EPPK1/ETS1/STARD13/ITGA3/MMP9/MIR24-2",13
"GO:1903708","GO:1903708","positive regulation of hemopoiesis","8/165","185/18670",0.000244068455911474,0.0142498429259084,0.011842754834409,"JUN/HCLS1/IL15/FOXO3/ETS1/MMP14/FOS/RUNX1",8
"GO:0008544","GO:0008544","epidermis development","13/165","464/18670",0.0002521585787121,0.0144444046220743,0.0120044511057181,"MYSM1/LAMC2/KLF7/CD109/HEY2/STS/AKR1C3/COL17A1/LRP4/BCL11B/MAFG/ZFP36/RUNX1",13
"GO:0072006","GO:0072006","nephron development","7/165","142/18670",0.000271395332317547,0.0151189663170391,0.0125650656202562,"TACSTD2/NID1/FOXD1/EGR1/FGF1/ANGPT1/ITGA3",7
"GO:0042326","GO:0042326","negative regulation of phosphorylation","13/165","468/18670",0.000273894317337665,0.0151189663170391,0.0125650656202562,"JUN/CHRNA9/SPRY4/DUSP1/CD109/EPHA1/ANGPT1/LDLRAD4/SMAD7/PRNP/PMEPA1/MIR24-2/MYADM",13
"GO:0034616","GO:0034616","response to laminar fluid shear stress","3/165","15/18670",0.000285237288117811,0.015463935834387,0.0128517627747818,"ABCA1/ETS1/SMAD7",3
"GO:0019216","GO:0019216","regulation of lipid metabolic process","12/165","410/18670",0.000294941046021608,0.0156583663801431,0.0130133500496508,"PTGS2/G0S2/EGR1/FGF1/ABCD1/TTC39B/ABCA1/AKR1C3/BCL11B/PDPR/SREBF1/ABCG1",12
"GO:0034329","GO:0034329","cell junction assembly","9/165","241/18670",0.000299568635301906,0.0156583663801431,0.0130133500496508,"LAMC2/FZD5/ANK2/ITGA2/DST/COL17A1/MMP14/SMAD7/RUNX1",9
"GO:0034405","GO:0034405","response to fluid shear stress","4/165","37/18670",0.000309453881030495,0.0156583663801431,0.0130133500496508,"PTGS2/ABCA1/ETS1/SMAD7",4
"GO:0071276","GO:0071276","cellular response to cadmium ion","4/165","37/18670",0.000309453881030495,0.0156583663801431,0.0130133500496508,"JUN/AKR1C3/FOS/MMP9",4
"GO:0010885","GO:0010885","regulation of cholesterol storage","3/165","16/18670",0.000348787198373269,0.0173593103977253,0.0144269700517813,"TTC39B/ABCA1/ABCG1",3
"GO:0034599","GO:0034599","cellular response to oxidative stress","10/165","302/18670",0.000363514384012437,0.0178004785461574,0.0147936159334094,"SFPQ/JUN/SLC7A11/FOXO3/ABCD1/AKR1C3/NOX4/ETS1/FOS/MMP9",10
"GO:1901342","GO:1901342","regulation of vasculature development","12/165","422/18670",0.000382502786564426,0.0184329914287238,0.0153192845345853,"TIE1/F3/PTGS2/PLXND1/EGR1/FGF1/HEY2/EPHA1/ETS1/STARD13/MIR24-2/RUNX1",12
"GO:0032526","GO:0032526","response to retinoic acid","6/165","108/18670",0.000395854439013242,0.0187783449506907,0.0156063008275451,"TIE1/LRAT/DUSP1/ABCA1/FZD4/SREBF1",6
"GO:0010038","GO:0010038","response to metal ion","11/165","364/18670",0.000403680745717467,0.0188549960615112,0.0156700040078505,"JUN/PTGS2/DUSP1/ITPR3/AKR1C3/FOS/RYR3/PRNP/MMP9/JUNB/FOSB",11
"GO:0009746","GO:0009746","response to hexose","8/165","202/18670",0.000440374713304109,0.020257236811989,0.016835377795693,"PTGS2/KLF7/EGR1/SOX4/FOXO3/NOX4/BAIAP3/SREBF1",8
"GO:0046879","GO:0046879","hormone secretion","10/165","312/18670",0.000469321703404162,0.0211548127145439,0.0175813348855009,"KLF7/FOXD1/SOX4/ITPR3/PCLO/VGF/FZD4/ITPR2/BAIAP3/SREBF1",10
"GO:0030856","GO:0030856","regulation of epithelial cell differentiation","7/165","156/18670",0.000479432734635111,0.0211548127145439,0.0175813348855009,"KLF7/CD109/HEY2/MAFG/MMP9/ZFP36/RUNX1",7
"GO:0003279","GO:0003279","cardiac septum development","6/165","112/18670",0.000480791198057815,0.0211548127145439,0.0175813348855009,"PLXND1/ANK2/SOX4/HEY2/PCSK5/SMAD7",6
"GO:0010878","GO:0010878","cholesterol storage","3/165","18/18670",0.000501673686711826,0.0215343204073514,0.017896736015679,"TTC39B/ABCA1/ABCG1",3
"GO:0031667","GO:0031667","response to nutrient levels","13/165","499/18670",0.000503602354717375,0.0215343204073514,0.017896736015679,"JUN/PTGS2/IL15/LRAT/ITGA2/FOXO3/VGF/ABCA1/AKR1C3/SSTR1/RYR3/SREBF1/ZFP36",13
"GO:0030073","GO:0030073","insulin secretion","8/165","207/18670",0.000517796403045271,0.0218337483284089,0.0181455844751391,"KLF7/SOX4/ITPR3/PCLO/VGF/ITPR2/BAIAP3/SREBF1",8
"GO:0043616","GO:0043616","keratinocyte proliferation","4/165","43/18670",0.000554915118824813,0.0230783876815361,0.0191799789448173,"CD109/EPPK1/BCL11B/ZFP36",4
"GO:0010888","GO:0010888","negative regulation of lipid storage","3/165","19/18670",0.000591883170662451,0.023959430748416,0.0199121959309178,"TTC39B/ABCA1/ABCG1",3
"GO:0060716","GO:0060716","labyrinthine layer blood vessel development","3/165","19/18670",0.000591883170662451,0.023959430748416,0.0199121959309178,"FZD5/HEY2/JUNB",3
"GO:0031960","GO:0031960","response to corticosteroid","7/165","162/18670",0.000600569917469447,0.0239911877557532,0.0199385885342696,"PTGS2/DUSP1/FOXO3/AKR1C3/FOS/ZFP36/FOSB",7
"GO:0048545","GO:0048545","response to steroid hormone","11/165","385/18670",0.000643902170088338,0.0253881427063402,0.0210995694012542,"PTGS2/DUSP1/FOXO3/CLDN4/AKR1C3/FOS/SREBF1/PMEPA1/ZFP36/FOSB/RUNX1",11
"GO:0032570","GO:0032570","response to progesterone","4/165","45/18670",0.000660836966533193,0.0256155528633575,0.0212885653607475,"CLDN4/FOS/SREBF1/FOSB",4
"GO:0001570","GO:0001570","vasculogenesis","5/165","79/18670",0.000674981630127996,0.0256155528633575,0.0212885653607475,"TIE1/HEY2/FZD4/JUNB/MYO18B",5
"GO:0003151","GO:0003151","outflow tract morphogenesis","5/165","79/18670",0.000674981630127996,0.0256155528633575,0.0212885653607475,"JUN/PLXND1/NPY1R/NPY5R/HEY2",5
"GO:0022602","GO:0022602","ovulation cycle process","4/165","46/18670",0.000718831804135158,0.0269428809549919,0.0223916807603895,"NPY5R/FOXO3/FZD4/ADAMTS1",4
"GO:0061614","GO:0061614","pri-miRNA transcription by RNA polymerase II","4/165","47/18670",0.00078033646377123,0.0283095346926794,0.0235274789051912,"JUN/ETS1/FOS/SREBF1",4
"GO:0003283","GO:0003283","atrial septum development","3/165","21/18670",0.000801916990635845,0.0283095346926794,0.0235274789051912,"ANK2/SOX4/HEY2",3
"GO:0010893","GO:0010893","positive regulation of steroid biosynthetic process","3/165","21/18670",0.000801916990635845,0.0283095346926794,0.0235274789051912,"FGF1/SREBF1/ABCG1",3
"GO:0030728","GO:0030728","ovulation","3/165","21/18670",0.000801916990635845,0.0283095346926794,0.0235274789051912,"PTGS2/FOXO3/ADAMTS1",3
"GO:0051412","GO:0051412","response to corticosterone","3/165","21/18670",0.000801916990635845,0.0283095346926794,0.0235274789051912,"FOXO3/FOS/FOSB",3
"GO:0019218","GO:0019218","regulation of steroid metabolic process","6/165","124/18670",0.000822829616658722,0.0287139162778837,0.0238635522217902,"EGR1/FGF1/TTC39B/AKR1C3/SREBF1/ABCG1",6
"GO:0046889","GO:0046889","positive regulation of lipid biosynthetic process","5/165","84/18670",0.000892459851194683,0.0307898648662166,0.0255888309008811,"PTGS2/FGF1/ABCD1/SREBF1/ABCG1",5
"GO:1904707","GO:1904707","positive regulation of vascular smooth muscle cell proliferation","4/165","49/18670",0.000914338208859547,0.0311902337314335,0.0259215693274552,"JUN/DDX39B/MMP9/ADAMTS1",4
"GO:0045785","GO:0045785","positive regulation of cell adhesion","11/165","403/18670",0.000935366888866919,0.0315530430511107,0.0262230927791112,"NID1/DYSF/IL15/ITGA2/EPHA1/ANGPT1/ETS1/ITGA3/SMAD7/MYADM/RUNX1",11
"GO:0001101","GO:0001101","response to acid chemical","10/165","343/18670",0.000971703827781722,0.0324186024301682,0.0269424415869611,"TIE1/PTGS2/LRAT/ITGA2/EGR1/DUSP1/ABCA1/AKR1C3/FZD4/SREBF1",10
"GO:1904018","GO:1904018","positive regulation of vasculature development","8/165","230/18670",0.00102855430158958,0.033942291952456,0.028208748980666,"TIE1/F3/PTGS2/EGR1/FGF1/EPHA1/ETS1/RUNX1",8
"GO:0032703","GO:0032703","negative regulation of interleukin-2 production","3/165","23/18670",0.0010540628799966,0.034410052727631,0.0285974954538977,"NAV3/PRNP/ZFP36",3
"GO:1904035","GO:1904035","regulation of epithelial cell apoptotic process","5/165","88/18670",0.00110093533092455,0.0355578687732652,0.0295514220406063,"FOXO3/ANGPT1/AKR1C3/MIR24-2/ZFP36",5
"GO:0034330","GO:0034330","cell junction organization","9/165","290/18670",0.00112767288578743,0.0360380513815856,0.0299504920468971,"LAMC2/FZD5/ANK2/ITGA2/DST/COL17A1/MMP14/SMAD7/RUNX1",9
"GO:0010565","GO:0010565","regulation of cellular ketone metabolic process","7/165","181/18670",0.00115158121922897,0.0364187560581163,0.0302668879659194,"PTGS2/SLC7A11/EGR1/ABCD1/AKR1C3/PDPR/SREBF1",7
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","9/165","292/18670",0.00118289484160041,0.0370233890628748,0.0307693861672946,"FOXD1/SPRY4/FGF1/CD109/FZD4/ITGA3/LDLRAD4/SMAD7/PMEPA1",9
"GO:0030098","GO:0030098","lymphocyte differentiation","10/165","353/18670",0.00120615040243146,0.03736604716104,0.0310541623483159,"FZD5/IL15/EGR1/SOX4/KLF6/MMP14/BCL11B/SPN/SMAD7/RUNX1",10
"GO:0002763","GO:0002763","positive regulation of myeloid leukocyte differentiation","4/165","54/18670",0.0013188738110838,0.0396445632717863,0.0329477907781956,"JUN/HCLS1/FOS/RUNX1",4
"GO:0006636","GO:0006636","unsaturated fatty acid biosynthetic process","4/165","54/18670",0.0013188738110838,0.0396445632717863,0.0329477907781956,"PTGS2/ABCD1/AKR1C3/ALOX5",4
"GO:0032663","GO:0032663","regulation of interleukin-2 production","4/165","54/18670",0.0013188738110838,0.0396445632717863,0.0329477907781956,"NAV3/PRNP/ZFP36/RUNX1",4
"GO:0030217","GO:0030217","T cell differentiation","8/165","240/18670",0.00134962416778957,0.0398304452904747,0.0331022735459635,"FZD5/IL15/EGR1/SOX4/BCL11B/SPN/SMAD7/RUNX1",8
"GO:2000353","GO:2000353","positive regulation of endothelial cell apoptotic process","3/165","25/18670",0.00135129639819463,0.0398304452904747,0.0331022735459635,"FOXO3/AKR1C3/MIR24-2",3
"GO:1901216","GO:1901216","positive regulation of neuron death","5/165","94/18670",0.00147857947583749,0.0431631470061791,0.0358720142063003,"JUN/EGR1/FOXO3/FOS/PRNP",5
"GO:0090183","GO:0090183","regulation of kidney development","4/165","56/18670",0.00151093096160372,0.0436874895183703,0.036307784611169,"TACSTD2/FOXD1/EGR1/MMP9",4
"GO:0050810","GO:0050810","regulation of steroid biosynthetic process","5/165","95/18670",0.00154974773637687,0.0443871144116999,0.0368892286404704,"EGR1/FGF1/AKR1C3/SREBF1/ABCG1",5
"GO:0050731","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","7/165","192/18670",0.00161678329331934,0.0456356987102345,0.0379269016740975,"HCLS1/IL15/ANGPT1/LRP4/NOX4/CSPG4/PRNP",7
"GO:0008585","GO:0008585","female gonad development","5/165","96/18670",0.0016234043019451,0.0456356987102345,0.0379269016740975,"FOXO3/VGF/FZD4/MMP14/ADAMTS1",5
"GO:1901654","GO:1901654","response to ketone","7/165","193/18670",0.00166540689730629,0.0457419366410645,0.0380151938591747,"DUSP1/FOXO3/CLDN4/AKR1C3/FOS/SREBF1/FOSB",7
"GO:0050673","GO:0050673","epithelial cell proliferation","11/165","434/18670",0.0016900306724535,0.0457419366410645,0.0380151938591747,"TACSTD2/JUN/F3/DYSF/FGF1/CD109/EPPK1/MMP14/BCL11B/MIR24-2/ZFP36",11
"GO:0007044","GO:0007044","cell-substrate junction assembly","5/165","97/18670",0.00169960124849722,0.0457419366410645,0.0380151938591747,"LAMC2/ITGA2/DST/COL17A1/MMP14",5
"GO:1902882","GO:1902882","regulation of response to oxidative stress","5/165","97/18670",0.00169960124849722,0.0457419366410645,0.0380151938591747,"SFPQ/SLC7A11/MCTP1/FOXO3/ABCD1",5
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","8/165","249/18670",0.00170251608710154,0.0457419366410645,0.0380151938591747,"JUN/CD109/NOX4/FOS/ITGA3/LDLRAD4/SMAD7/PMEPA1",8
"GO:0055081","GO:0055081","anion homeostasis","4/165","58/18670",0.00172165166873052,0.0458503023356655,0.0381052543854761,"SLC7A11/ABCD1/ABCA1/ABCG1",4
"GO:0030072","GO:0030072","peptide hormone secretion","8/165","250/18670",0.00174584851216147,0.0460904007210629,0.0383047952736938,"KLF7/SOX4/ITPR3/PCLO/VGF/ITPR2/BAIAP3/SREBF1",8
"GO:1902107","GO:1902107","positive regulation of leukocyte differentiation","6/165","144/18670",0.00177746609307632,0.0465205780912044,0.038662306942867,"JUN/HCLS1/IL15/MMP14/FOS/RUNX1",6
"GO:0002685","GO:0002685","regulation of leukocyte migration","7/165","196/18670",0.00181813519863019,0.047178277461891,0.0392089075224162,"DYSF/ITGA2/DUSP1/LRCH1/MMP14/SPN/MIR24-2",7
"GO:2000351","GO:2000351","regulation of endothelial cell apoptotic process","4/165","59/18670",0.00183429660828843,0.0471942754471498,0.0392222031228133,"FOXO3/ANGPT1/AKR1C3/MIR24-2",4
"GO:0009749","GO:0009749","response to glucose","7/165","197/18670",0.00187139039682012,0.0477440440734948,0.0396791046543815,"KLF7/EGR1/SOX4/FOXO3/NOX4/BAIAP3/SREBF1",7
"GO:1902932","GO:1902932","positive regulation of alcohol biosynthetic process","3/165","28/18670",0.00188772032361046,0.0477593241873447,0.0396918036464411,"FGF1/SREBF1/ABCG1",3
"GO:0051384","GO:0051384","response to glucocorticoid","6/165","146/18670",0.00190600295457834,0.0478233468603291,0.0397450115887279,"PTGS2/DUSP1/FOXO3/FOS/ZFP36/FOSB",6
"GO:0046890","GO:0046890","regulation of lipid biosynthetic process","7/165","198/18670",0.0019258487315413,0.0479252192537655,0.0398296756644047,"PTGS2/EGR1/FGF1/ABCD1/AKR1C3/SREBF1/ABCG1",7
"GO:0034446","GO:0034446","substrate adhesion-dependent cell spreading","5/165","100/18670",0.00194395786750107,0.0479825698027094,0.0398773385400092,"TACSTD2/LAMC2/EPHA1/FZD4/MYADM",5
"GO:0071559","GO:0071559","response to transforming growth factor beta","8/165","255/18670",0.00197578015276034,0.048127364792854,0.0399976747134287,"JUN/CD109/NOX4/FOS/ITGA3/LDLRAD4/SMAD7/PMEPA1",8
"GO:0007179","GO:0007179","transforming growth factor beta receptor signaling pathway","7/165","199/18670",0.00198152852407996,0.048127364792854,0.0399976747134287,"JUN/CD109/FOS/ITGA3/LDLRAD4/SMAD7/PMEPA1",7
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation","10/165","378/18670",0.00199947427865503,0.0481690015225803,0.0400322781532574,"TACSTD2/JUN/F3/DYSF/FGF1/CD109/EPPK1/BCL11B/MIR24-2/ZFP36",10
"GO:0007611","GO:0007611","learning or memory","8/165","256/18670",0.0020245069287176,0.0481690015225803,0.0400322781532574,"JUN/PTGS2/SLC7A11/ATXN1/ITPR3/FOS/ITGA3/PRNP",8
