"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1902903","GO:1902903","regulation of supramolecular fiber organization","52/1510","352/18670",1.63332808524365e-05,0.0072987059039863,0.00670018985259826,"PHLDB2/LMOD2/CAPG/TMOD2/PAK1/FMN1/CLASP1/SNX9/LIMCH1/CRACD/TMSB4Y/PIK3R1/NUMA1/DLG1/MAP6D1/WASF2/LPAR1/IQGAP2/FCHSD2/KANK1/ROCK2/DSTN/TGFBR1/DYRK1A/ARHGEF10/ARHGAP18/ARPC2/ITGB1BP1/ARAP1/RDX/ABI2/CAPZA2/SPEF1/CTNNA2/BAG4/EPS8/ARHGEF2/CAMSAP2/NCK2/STMN1/CDK5R1/PTGER4/APOE/RHOBTB1/DCTN1/SFRP1/CD47/ARL2/EVL/CORO1B/HAX1/ADD2",52
"GO:0050808","GO:0050808","synapse organization","58/1510","408/18670",1.75524754967933e-05,0.0072987059039863,0.00670018985259826,"C1QL3/ADGRL3/GABRA2/ELFN1/PTPRF/CBLN2/LRRN3/SLITRK6/PTK2/CAPRIN1/BDNF/CNKSR2/UTRN/TANC1/SDK1/NLGN1/ETV5/NFIA/MDGA1/DLG1/WASF2/PCLO/SIX1/LRFN4/IGF1R/GPC4/PLXND1/CHRNB2/ADNP/ROBO2/SYNGAP1/AGRN/CTBP2/DLG2/FARP1/KIRREL3/CTNND2/IGSF9/ABI2/EPHA4/CTNNA2/FBXO45/ADGRB1/CDK5R1/APOE/DOCK10/REST/DCTN1/GAP43/GRID2/ERC2/DAG1/IL1RAPL1/COL4A5/ZMYND8/ADAM10/ADD2/PTPRD",58
"GO:0022604","GO:0022604","regulation of cell morphogenesis","66/1510","484/18670",1.86975522121637e-05,0.0072987059039863,0.00670018985259826,"MARK2/MYO9A/SEMA5B/LINGO1/SHTN1/MYO10/PTK2/SEPTIN7/RASAL1/CAPRIN1/CFAP410/OLFM4/PAK1/BDNF/FMNL2/EPB41L3/NLGN1/PALM2AKAP2/LIMS2/DOCK5/BARHL2/SEMA3C/DAB1/DLG1/CXCR4/LPAR1/RREB1/FERMT2/KANK1/FGD4/SKIL/PLXND1/CHRNB2/ADNP/ROBO2/GNA13/SYNGAP1/IST1/NEDD4L/ARHGAP18/TRPV2/RIMS1/ARPC2/ITGB1BP1/ARAP1/RDX/ABI2/PHIP/EPHA4/SRC/ARHGEF7/PARVA/SPP1/EPS8/CDK5R1/APOE/SHROOM3/C1QBP/WTIP/DAG1/CUX1/IL1RAPL1/CORO1B/ADAM10/PTPRD/LIMS1",66
"GO:0030111","GO:0030111","regulation of Wnt signaling pathway","53/1510","363/18670",1.89610222383405e-05,0.0072987059039863,0.00670018985259826,"WWTR1/PLPP3/AXIN2/CSNK1E/SOX2/KLHL12/SKI/YAP1/XIAP/MCC/CSNK1G1/MDFIC/TBL1XR1/IGFBP2/JADE1/RBMS3/PSMA1/CTHRC1/COL1A1/CCAR2/KANK1/SALL1/PPP2CA/CTNND2/RUVBL1/DDX3X/LRP6/RNF220/SRC/SIAH2/PSMB6/CXXC4/ZNRF3/SMARCA4/PSMB7/APOE/WIF1/PSMD9/FOXO3/LYPD6/SFRP1/TMEM64/TMEM237/AMER3/CDC73/TSKU/SPIN1/GNAQ/CSNK1G2/UBR5/TCF7L1/RUNX1/TMEM131L",53
"GO:0007015","GO:0007015","actin filament organization","57/1510","400/18670",1.92611872906042e-05,0.0072987059039863,0.00670018985259826,"PHLDB2/FAT1/SHTN1/LMOD2/CAPG/TMOD2/PAK1/FMN1/CLASP1/SNX9/LIMCH1/CRACD/TMSB4Y/PIK3R1/DLG1/PLS3/SORBS1/WASF2/NEBL/SAMD14/LPAR1/IQGAP2/COBL/FCHSD2/KANK1/ROCK2/DSTN/ENAH/TGFBR1/PAWR/ARHGEF10/ARHGAP18/ARHGAP12/ARPC2/ITGB1BP1/ARAP1/RDX/ABI2/MYO1B/CAPZA2/SRC/CTNNA2/BAG4/EPS8/ARHGEF2/NCK2/STMN1/PTGER4/JAK2/RHOBTB1/SHROOM3/SFRP1/CD47/EVL/CORO1B/HAX1/ADD2",57
"GO:0099633","GO:0099633","protein localization to postsynaptic specialization membrane","7/1510","13/18670",2.47717124128797e-05,0.00828249490322402,0.0076033051659842,"GPC6/DLG1/GPC4/DLG2/PRKCZ/DAG1/ADAM10",7
"GO:0099645","GO:0099645","neurotransmitter receptor localization to postsynaptic specialization membrane","7/1510","13/18670",2.47717124128797e-05,0.00828249490322402,0.0076033051659842,"GPC6/DLG1/GPC4/DLG2/PRKCZ/DAG1/ADAM10",7
"GO:0098727","GO:0098727","maintenance of cell number","29/1510","159/18670",2.75497103027043e-05,0.00869958629780953,0.00798619379944476,"JAG1/SOX2/EZH2/SKI/YAP1/IGF2BP1/LEO1/PRDM14/ZFP36L2/BCL9/SALL1/EOMES/GNL3/BMPR1A/TBX3/DPPA4/IGF1/LIN28A/KDM2B/SMO/FOXO3/REST/FANCC/SFRP1/TP63/CDC73/PBX1/SMAD2/MTF2",29
"GO:0033044","GO:0033044","regulation of chromosome organization","50/1510","342/18670",3.1173770022909e-05,0.00914889871798561,0.00839866123653741,"AXIN2/JARID2/BCL6/NSMCE2/BCOR/LMNA/XRCC5/ZNF335/TEX14/NEK7/KPNA7/MYC/ASF1A/SKI/EED/CAMK2D/NUMA1/FBXO4/MIER1/HNRNPU/HNRNPD/SMG7/HMGA1/TADA3/GNL3/UBE2N/HDAC8/PYGO2/CCT4/CHEK1/ERCC4/USP7/SET/BUB1B/SRC/SIRT1/TLK1/AUTS2/PAXBP1/ANAPC11/SENP6/SETD7/CENPV/NSD1/WBP2/NAA40/UBR5/ATG5/MTF2/PAXIP1",50
"GO:0016575","GO:0016575","histone deacetylation","18/1510","77/18670",3.21917618507587e-05,0.00914889871798561,0.00839866123653741,"MTA3/BCL6/SKI/TBL1XR1/CAMK2D/MIER1/RCOR1/HDAC7/PRDM5/TADA3/TBL1Y/HDAC8/SIRT1/HDAC9/REST/SMARCAD1/HDAC5/PER1",18
"GO:0030900","GO:0030900","forebrain development","54/1510","381/18670",3.67098348422375e-05,0.0099361286306323,0.0091213359054121,"OTX2/CCDC85C/NPY/LHX5/LAMB1/SOX2/ZNF335/EZH2/SKI/NRG3/TWSG1/SATB2/IGF2BP1/TENT2/CDK6/DAB1/NF1/SECISBP2/PRKG1/CXCR4/CEP120/LPAR1/SALL1/EOMES/TRAPPC9/NFIB/MYO1D/BMPR1A/CHRNB2/ROBO2/TBX3/GLI2/KIRREL3/NCOA1/LRP6/KRAS/SRC/CRH/SRD5A1/FBXO45/GHRH/SALL3/GDPD5/AGTPBP1/KDM2B/TYRO3/CDK5R1/TACC1/SMO/CNP/PHLPP2/BTBD3/TSKU/CREB1",54
"GO:0051056","GO:0051056","regulation of small GTPase mediated signal transduction","49/1510","338/18670",4.63992009978842e-05,0.0119878662941806,0.0110048248491154,"ARHGEF17/ARHGEF12/MYO9A/SPRY4/BCL6/RAP1GAP2/SPRY1/STMN3/RASAL1/RASA3/MAP4K4/NF1/PSD4/LPAR1/FBXO8/SPRY2/NET1/KANK1/FGD4/SRGAP1/ARHGEF10/GNA13/SYDE2/SYNGAP1/ABCA1/FARP1/ARHGAP10/ARHGAP18/IGF1/ARHGAP12/TRIO/ARAP1/RDX/KRAS/SRC/ARHGEF7/EPS8/AUTS2/ARHGEF2/STMN1/APOE/JAK2/RHOBTB1/RALBP1/ARHGAP42/IRS2/ARHGEF16/FAM13B/ABL2",49
"GO:0048511","GO:0048511","rhythmic process","44/1510","295/18670",5.64500783007838e-05,0.0134969648638229,0.0123901727526891,"NFYA/CSNK1E/CBX3/EZH2/NLGN1/BTBD9/GPR149/TEF/HNRNPU/CCAR2/HNRNPD/ROCK2/FBXW7/ATF4/DYRK1A/CHRNB2/JUND/ADNP/ROBO2/HLF/PTPRN/FBXW11/NCOA1/USP7/SRC/PPP1CB/CRH/SIAH2/SIRT1/SRD5A1/GHRH/GABRB1/TYRO3/CDK5R1/ARRB2/CIPC/FOXO3/KCND2/GNAQ/CREB1/ARNTL2/PER1/BHLHE40/NRIP1",44
"GO:0061572","GO:0061572","actin filament bundle organization","28/1510","157/18670",5.69892956952412e-05,0.0134969648638229,0.0123901727526891,"PHLDB2/SHTN1/PAK1/CLASP1/LIMCH1/PIK3R1/PLS3/SORBS1/WASF2/LPAR1/ROCK2/TGFBR1/PAWR/ARHGEF10/ITGB1BP1/ARAP1/RDX/MYO1B/SRC/BAG4/EPS8/STMN1/PTGER4/SFRP1/CD47/EVL/CORO1B/ADD2",28
"GO:0007409","GO:0007409","axonogenesis","62/1510","468/18670",7.80241670801768e-05,0.0175675589143662,0.016126965728085,"OTX2/MARK2/SEMA5B/LINGO1/SHTN1/SLITRK6/PTK2/PAK1/BDNF/BARHL2/PIK3R1/SEMA3C/DAB1/NRTN/CXCR4/NEXN/PICALM/COBL/RAB10/ATL1/EPHB4/ENAH/NFIB/APBB2/SKIL/PLXND1/CHRNB2/ADNP/ROBO2/SYNGAP1/AGRN/IST1/GLI2/FEZ2/PIK3CA/TRPV2/TRIO/IGSF9/EPHA4/UNC5D/GAB1/SRC/CTNNA2/FBXO45/SPP1/AUTS2/ADGRB1/STMN1/CDK5R1/APOE/SMO/CNP/ALCAM/GAP43/DAG1/TSKU/EVL/IRS2/MATN2/CREB1/NEO1/LLGL1",62
"GO:0099558","GO:0099558","maintenance of synapse structure","7/1510","15/18670",8.03582920080087e-05,0.0175675589143662,0.016126965728085,"DLG1/PCLO/SYNGAP1/CTBP2/DLG2/DCTN1/ERC2",7
"GO:0051017","GO:0051017","actin filament bundle assembly","27/1510","153/18670",9.24093491402693e-05,0.0186558072967576,0.0171259744379472,"PHLDB2/PAK1/CLASP1/LIMCH1/PIK3R1/PLS3/SORBS1/WASF2/LPAR1/ROCK2/TGFBR1/PAWR/ARHGEF10/ITGB1BP1/ARAP1/RDX/MYO1B/SRC/BAG4/EPS8/STMN1/PTGER4/SFRP1/CD47/EVL/CORO1B/ADD2",27
"GO:0030038","GO:0030038","contractile actin filament bundle assembly","20/1510","98/18670",9.51826902895797e-05,0.0186558072967576,0.0171259744379472,"PHLDB2/PAK1/CLASP1/LIMCH1/PIK3R1/SORBS1/WASF2/LPAR1/ROCK2/TGFBR1/ARHGEF10/ITGB1BP1/ARAP1/SRC/BAG4/STMN1/PTGER4/SFRP1/CD47/EVL",20
"GO:0043149","GO:0043149","stress fiber assembly","20/1510","98/18670",9.51826902895797e-05,0.0186558072967576,0.0171259744379472,"PHLDB2/PAK1/CLASP1/LIMCH1/PIK3R1/SORBS1/WASF2/LPAR1/ROCK2/TGFBR1/ARHGEF10/ITGB1BP1/ARAP1/SRC/BAG4/STMN1/PTGER4/SFRP1/CD47/EVL",20
"GO:0051492","GO:0051492","regulation of stress fiber assembly","18/1510","84/18670",0.000108776182757457,0.0206094607597794,0.0189194223834636,"PHLDB2/PAK1/CLASP1/LIMCH1/PIK3R1/WASF2/LPAR1/ROCK2/TGFBR1/ARHGEF10/ITGB1BP1/ARAP1/BAG4/STMN1/PTGER4/SFRP1/CD47/EVL",18
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion","34/1510","215/18670",0.000121340660776086,0.0222483972855249,0.0204239611364027,"BCL6/PHLDB2/JAG1/PTK2/OLFM4/ONECUT2/FMN1/UTRN/CLASP1/LIMCH1/MAP4K4/LIMS2/DOCK5/CDK6/PIK3R1/NF1/RREB1/COL1A1/KANK1/ROCK2/CCDC80/DUSP22/ARPC2/ITGB1BP1/SRC/ARHGEF7/PRKCZ/JAK2/SFRP1/C1QBP/GPM6B/ARL2/DAG1/LIMS1",34
"GO:0016573","GO:0016573","histone acetylation","27/1510","156/18670",0.000129596851711361,0.0228430146361558,0.02096981805834,"JADE2/MSL2/MAP3K7/EPC2/NAA50/JADE1/SUPT3H/ING5/TADA3/TRRAP/PHF10/EP400/PYGO2/JADE3/CHEK1/TAF12/RUVBL1/NCOA1/SET/SIRT1/AUTS2/MCM3AP/WBP2/NAA40/ATG5/PER1/PAXIP1",27
"GO:0010256","GO:0010256","endomembrane system organization","58/1510","438/18670",0.000132621302426661,0.0228430146361558,0.02096981805834,"XKR7/PACSIN3/BAG5/SHTN1/COG1/LMNA/CLCN3/GOLGA8B/CLASP1/RAB33B/EPB41L3/SNX9/VPS37A/NSFL1C/RTN3/ANKLE2/FCHO2/ATP8B1/SNX33/ABCD1/VPS37C/SH3GLB1/CAV2/CXCR4/TBPL1/HACE1/RAB10/SEC31A/ATL1/SYNJ1/VPS28/ATP2A2/IST1/PTPRN/PLSCR2/ABCA1/PPP2CA/REEP3/BLOC1S1/MTSS1/STAM/PLSCR1/LMAN1/ARHGEF7/NUP93/CAMSAP2/USP6NL/PI4K2A/DCTN1/VAMP4/MPP5/DNAJC28/FA2H/COG7/CREB1/XKR4/PLSCR4/LEMD2",58
"GO:0019827","GO:0019827","stem cell population maintenance","27/1510","157/18670",0.000144676882576247,0.0240182356716712,0.0220486673996211,"JAG1/SOX2/SKI/YAP1/IGF2BP1/LEO1/PRDM14/ZFP36L2/BCL9/SALL1/EOMES/GNL3/BMPR1A/TBX3/DPPA4/LIN28A/KDM2B/SMO/FOXO3/REST/FANCC/SFRP1/TP63/CDC73/PBX1/SMAD2/MTF2",27
"GO:0008286","GO:0008286","insulin receptor signaling pathway","25/1510","141/18670",0.000153114696784844,0.0240182356716712,0.0220486673996211,"PAK1/PIK3R1/ENPP1/SORBS1/SOCS2/CAV2/IGF1R/KANK1/IRS1/GNAI2/SOGA1/EIF4EBP1/CISH/SMARCC1/PIK3CA/PHIP/GAB1/SRC/SIRT1/PRKCZ/C2CD5/SOCS3/FOXO3/IRS2/GRB14",25
"GO:0032271","GO:0032271","regulation of protein polymerization","34/1510","218/18670",0.000159563280700595,0.0240182356716712,0.0220486673996211,"LMOD2/CAPG/TMOD2/PAK1/FMN1/CLASP1/SNX9/CRACD/TMSB4Y/NUMA1/DLG1/IQGAP2/FCHSD2/KANK1/DYRK1A/ARHGAP18/ARPC2/RDX/ABI2/CAPZA2/CTNNA2/BAG4/EPS8/CAMSAP2/NCK2/STMN1/CDK5R1/RHOBTB1/DCTN1/ARL2/EVL/CORO1B/HAX1/ADD2",34
"GO:0051058","GO:0051058","negative regulation of small GTPase mediated signal transduction","14/1510","58/18670",0.000164903047308321,0.0240182356716712,0.0220486673996211,"SPRY4/BCL6/SPRY1/STMN3/RASAL1/RASA3/NF1/SPRY2/KANK1/SYNGAP1/ARHGAP12/STMN1/ARHGAP42/ABL2",14
"GO:0048732","GO:0048732","gland development","57/1510","434/18670",0.00018771609553446,0.0240182356716712,0.0220486673996211,"JARID2/PKM/GJA1/SOX2/STRA6/ONECUT2/EZH2/NRG3/CFLAR/ETV5/TGM2/LIMS2/TWSG1/SEMA3C/NF1/FEM1B/SOCS2/SIX1/RREB1/GPAT4/COBL/SP3/HNRNPD/SALL1/FBXW7/TGFBR1/NFIB/BMPR1A/PLXND1/TBX3/RB1CC1/SMARCC1/GLI2/PYGO2/HK2/PIK3CA/NCOA1/LRP6/KRAS/AURKA/SRC/CRH/SRD5A1/GHRH/RPS6KA1/ASH1L/RHBDD3/SMO/JAK2/SFRP1/TP63/DAG1/PBX1/FA2H/IRS2/SMAD2/CREB1",57
"GO:1902275","GO:1902275","regulation of chromatin organization","30/1510","185/18670",0.000189153125442243,0.0240182356716712,0.0220486673996211,"JARID2/BCL6/BCOR/LMNA/ZNF335/KPNA7/ASF1A/SKI/EED/CAMK2D/MIER1/HNRNPU/HMGA1/TADA3/UBE2N/PYGO2/CHEK1/SET/SIRT1/TLK1/AUTS2/PAXBP1/SETD7/NSD1/WBP2/NAA40/UBR5/ATG5/MTF2/PAXIP1",30
"GO:0046580","GO:0046580","negative regulation of Ras protein signal transduction","13/1510","52/18670",0.000191993596693278,0.0240182356716712,0.0220486673996211,"SPRY4/BCL6/SPRY1/STMN3/RASAL1/RASA3/NF1/SPRY2/KANK1/SYNGAP1/STMN1/ARHGAP42/ABL2",13
"GO:1990778","GO:1990778","protein localization to cell periphery","44/1510","311/18670",0.000193759888109679,0.0240182356716712,0.0220486673996211,"GOPC/EPB41L2/PPIL2/SYTL2/EPB41L3/GPC6/FLOT2/GOLGA7/FCHO2/PIK3R1/NUMA1/DLG1/STX7/SORBS1/SNAP25/TSPAN5/PICALM/ROCK2/RAB10/GPC4/PKDCC/WNK3/GGA1/DLG2/CLTC/RTKN/ITGB1BP1/RDX/LRP6/PRKCZ/BAG4/PACS2/C2CD5/KCNB2/SAPCD2/ACSL3/MPP5/TSPAN14/DAG1/ARHGEF16/ADAM10/ATP1B3/VTI1B/EXOC5",44
"GO:0046578","GO:0046578","regulation of Ras protein signal transduction","36/1510","238/18670",0.000194150681292963,0.0240182356716712,0.0220486673996211,"ARHGEF17/ARHGEF12/SPRY4/BCL6/SPRY1/STMN3/RASAL1/RASA3/MAP4K4/NF1/PSD4/LPAR1/FBXO8/SPRY2/NET1/KANK1/FGD4/ARHGEF10/SYNGAP1/ABCA1/FARP1/IGF1/TRIO/RDX/KRAS/ARHGEF7/EPS8/AUTS2/ARHGEF2/STMN1/APOE/JAK2/ARHGAP42/IRS2/ARHGEF16/ABL2",36
"GO:0030010","GO:0030010","establishment of cell polarity","24/1510","135/18670",0.000197144758835674,0.0240182356716712,0.0220486673996211,"MARK2/MYO9A/SHTN1/PTK2/SPRY1/PAK1/CLASP1/FLOT2/NSFL1C/NUMA1/SPRY2/KANK1/AMOTL2/ROCK2/RAB10/PRKCZ/ARHGEF2/SAPCD2/WEE1/PARD3B/DCTN1/MPP5/LLGL2/LLGL1",24
"GO:0060491","GO:0060491","regulation of cell projection assembly","29/1510","177/18670",0.000200306847224208,0.0240182356716712,0.0220486673996211,"MYO10/SEPTIN7/DYNLL1/PPP1R16B/NLGN1/ATP8B1/WASF2/CEP120/CEP135/COBL/KANK1/TGFBR1/AGRN/SEPTIN9/ARPC2/ARAP1/RDX/CDKL1/SRC/RALA/EPS8/AUTS2/AKIRIN1/GAP43/EVL/SH3YL1/FAM98A/ZMYND8/ATG5",29
"GO:0006513","GO:0006513","protein monoubiquitination","15/1510","66/18670",0.0002008439397171,0.0240182356716712,0.0220486673996211,"BIRC2/BCOR/KLHL12/CUL1/UBE2R2/LEO1/UBE2E1/UBE2D3/UBE4B/NEDD4L/FANCL/ATXN7L3/KDM2B/WAC/CDC73",15
"GO:0001952","GO:0001952","regulation of cell-matrix adhesion","22/1510","119/18670",0.000200914373028381,0.0240182356716712,0.0220486673996211,"BCL6/PHLDB2/JAG1/PTK2/ONECUT2/FMN1/UTRN/CLASP1/LIMCH1/MAP4K4/CDK6/PIK3R1/NF1/ROCK2/DUSP22/ITGB1BP1/SRC/PRKCZ/SFRP1/GPM6B/DAG1/LIMS1",22
"GO:0016049","GO:0016049","cell growth","62/1510","484/18670",0.000201992907900744,0.0240182356716712,0.0220486673996211,"SGK1/SEMA5B/BCL6/SHTN1/GJA1/RASAL1/PTCH2/PAK1/BDNF/EPB41L3/NRG3/KIAA1109/BARHL2/SFN/JADE1/CAMK2D/SEMA3C/CPNE1/ENPP1/HBEGF/SOCS2/CXCR4/CCAR2/COBL/NET1/TGFBR1/YY1/APBB2/NANOS1/ADNP/CDKN2AIP/ATAD3A/PARP2/CISH/IST1/NEDD4L/PPP2CA/ZNF639/TRPV2/RIMS1/IGF1/DDX3X/AURKA/SIRT1/PRKCZ/SPP1/AUTS2/IMPACT/KDM2B/CDK5R1/BRAT1/RPS6KA1/SMARCA4/APOE/SERTAD2/SFRP1/ALCAM/LLPH/CDC73/BAP1/ADAM10/PRDM11",62
"GO:0031647","GO:0031647","regulation of protein stability","41/1510","284/18670",0.00020438816045447,0.0240182356716712,0.0220486673996211,"PLPP3/MDM2/BAG5/LMNA/FLOT2/GOLGA7/PIK3R1/SH3GLB1/CRTAP/FBXO4/LAMP1/TOMM7/MARCHF7/CCAR2/USP25/NAPG/FBXW7/TADA3/CDKN2AIP/RNF149/NEDD4L/HDAC8/USP13/MYCNOS/FBXW11/HPS4/CCT4/IGF1/EPHA4/KRAS/AURKA/USP7/SRC/SIRT1/SMO/MCM8/CDC73/GNAQ/COG7/CREB1/ATP1B3",41
"GO:0070507","GO:0070507","regulation of microtubule cytoskeleton organization","30/1510","186/18670",0.000208433162299729,0.0240182356716712,0.0220486673996211,"MARK2/PHLDB2/STAG1/STMN3/PAK1/CLASP1/TRIM36/NSFL1C/NUMA1/MAP6D1/CEP120/HNRNPU/XPO1/BORA/ROCK2/DYRK1A/PLK4/CLTC/CHEK1/AURKA/SPEF1/ARHGEF2/CEP250/CAMSAP2/STMN1/CDK5R1/SENP6/DCTN1/ARL2/MDM1",30
