"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051961","GO:0051961","negative regulation of nervous system development","46/1231","315/18670",3.09085940986052e-07,0.000154936352599736,0.00013990205749895,"NR2F1/LRP4/CRMP1/RAPGEF2/PTPRG/MYLIP/SEMA4A/VIM/APPL2/SKI/APP/TNFRSF21/BMPR1A/RAB29/PSEN1/SEMA6D/RNF6/PLK2/ASAP1/SEMA3C/MEIS1/DCC/TSC1/FSTL4/NRG1/TRPC6/PPP3CA/RAP1GAP2/SEMA3A/BRINP1/FOXO3/TP53/EIF2AK4/MAP4K4/SLIT2/CDK5RAP2/SEMA4C/DNM3/ROBO2/PTN/MTMR2/SEMA6A/SEMA6B/EFNB2/ID4/TULP3",46
"GO:0001952","GO:0001952","regulation of cell-matrix adhesion","24/1231","119/18670",7.3967624386735e-07,0.000339881234057047,0.000306900757323909,"PHLDB2/CDK6/KDR/LIMS1/THBS1/MINK1/DISC1/CDH13/ARHGAP6/EMP2/ROCK2/TSC1/BCL6/SMAD3/RASA1/FAM107A/MAP4K4/ONECUT2/UTRN/ABL1/EPB41L5/POSTN/WDPCP/PIK3CB",24
"GO:0010631","GO:0010631","epithelial cell migration","48/1231","351/18670",1.21445255233553e-06,0.000515114721044471,0.000465130410732556,"LGALS8/ANGPT1/PTPRG/KDR/SEMA4A/SH3BP1/THBS1/BCAR1/PLXND1/ETS1/ADAMTS9/MMP9/ANXA3/CDH13/AKT3/ROBO1/EMP2/SPARC/GATA3/PLK2/EPHA2/ARSB/ROCK2/HDAC9/NFE2L2/ITGA3/BMPR2/SCG2/FOXP1/PIK3CA/RREB1/ENPP2/GPLD1/SEMA3A/PTPN23/MAP4K4/SLIT2/MAP3K3/P2RX4/PTN/ABL1/LOXL2/EPB41L5/ADTRP/HDAC5/CAPN7/WDPCP/EFNB2",48
"GO:0090132","GO:0090132","epithelium migration","48/1231","354/18670",1.55211356937052e-06,0.000611311015822075,0.000551992269407712,"LGALS8/ANGPT1/PTPRG/KDR/SEMA4A/SH3BP1/THBS1/BCAR1/PLXND1/ETS1/ADAMTS9/MMP9/ANXA3/CDH13/AKT3/ROBO1/EMP2/SPARC/GATA3/PLK2/EPHA2/ARSB/ROCK2/HDAC9/NFE2L2/ITGA3/BMPR2/SCG2/FOXP1/PIK3CA/RREB1/ENPP2/GPLD1/SEMA3A/PTPN23/MAP4K4/SLIT2/MAP3K3/P2RX4/PTN/ABL1/LOXL2/EPB41L5/ADTRP/HDAC5/CAPN7/WDPCP/EFNB2",48
"GO:0045665","GO:0045665","negative regulation of neuron differentiation","35/1231","225/18670",1.82827959951645e-06,0.000672075580782245,0.000606860526716687,"NR2F1/LRP4/CRMP1/RAPGEF2/PTPRG/MYLIP/SEMA4A/VIM/APP/RAB29/PSEN1/SEMA6D/RNF6/PLK2/ASAP1/SEMA3C/MEIS1/DCC/TSC1/FSTL4/TRPC6/PPP3CA/RAP1GAP2/SEMA3A/FOXO3/EIF2AK4/MAP4K4/SLIT2/CDK5RAP2/SEMA4C/DNM3/SEMA6A/SEMA6B/EFNB2/ID4",35
"GO:0050768","GO:0050768","negative regulation of neurogenesis","42/1231","295/18670",1.9609148314569e-06,0.00067306130944026,0.000607750604900909,"NR2F1/LRP4/CRMP1/RAPGEF2/PTPRG/MYLIP/SEMA4A/VIM/APPL2/SKI/APP/BMPR1A/RAB29/PSEN1/SEMA6D/RNF6/PLK2/ASAP1/SEMA3C/MEIS1/DCC/TSC1/FSTL4/NRG1/TRPC6/PPP3CA/RAP1GAP2/SEMA3A/BRINP1/FOXO3/TP53/EIF2AK4/MAP4K4/SLIT2/CDK5RAP2/SEMA4C/DNM3/PTN/SEMA6A/SEMA6B/EFNB2/ID4",42
"GO:0048813","GO:0048813","dendrite morphogenesis","26/1231","143/18670",2.07508927466167e-06,0.00067306130944026,0.000607750604900909,"SLITRK5/LRP4/ADGRB3/RAPGEF2/PREX2/KLF7/DCDC2/CTNNA2/LZTS1/CTNND2/MINK1/DOCK10/TIAM1/CUX1/CUL7/TRPC6/PPP3CA/TRAK1/RERE/SEMA3A/FBXO31/SDC2/DNM3/PTN/HECW2/NEDD4",26
"GO:0042176","GO:0042176","regulation of protein catabolic process","50/1231","381/18670",2.47335984055798e-06,0.000727096186579252,0.000656542191649936,"SH3D19/GNA12/AZIN2/USP7/SGSM3/FHIT/FAM122A/MYLIP/ARNTL/FMN2/NELL1/CLEC16A/DISC1/PSEN1/DACT1/GJA1/RNF144A/RNF144B/SNX12/PLK2/PSMC1/LPCAT1/EGFR/COMMD1/NFE2L2/SMAD3/TIMP4/RNF217/NRG1/RPL23/PKD1/WWP2/ARIH2/GPLD1/FAM83D/USP25/MDM4/TRIB1/ANXA2/GPC3/SH3RF2/UBAC2/USP8/HECW2/NKD2/PSMD14/EDEM2/MMP24-AS1-EDEM2/NEDD4/PSMD3",50
"GO:0090130","GO:0090130","tissue migration","48/1231","360/18670",2.50540942056688e-06,0.000727096186579252,0.000656542191649936,"LGALS8/ANGPT1/PTPRG/KDR/SEMA4A/SH3BP1/THBS1/BCAR1/PLXND1/ETS1/ADAMTS9/MMP9/ANXA3/CDH13/AKT3/ROBO1/EMP2/SPARC/GATA3/PLK2/EPHA2/ARSB/ROCK2/HDAC9/NFE2L2/ITGA3/BMPR2/SCG2/FOXP1/PIK3CA/RREB1/ENPP2/GPLD1/SEMA3A/PTPN23/MAP4K4/SLIT2/MAP3K3/P2RX4/PTN/ABL1/LOXL2/EPB41L5/ADTRP/HDAC5/CAPN7/WDPCP/EFNB2",48
"GO:1901888","GO:1901888","regulation of cell junction assembly","19/1231","88/18670",3.59929036432394e-06,0.000934606129320847,0.00084391634531959,"FLOT1/RAPGEF1/PHLDB2/RAPGEF2/KDR/LIMS1/THBS1/GJA1/ARHGAP6/EPHA2/ROCK2/TSC1/SMAD3/PRKCH/FAM107A/MAP4K4/ABL1/EPB41L5/WDPCP",19
"GO:0010721","GO:0010721","negative regulation of cell development","46/1231","344/18670",3.7287999320194e-06,0.000934606129320847,0.00084391634531959,"NR2F1/PTHLH/LRP4/CRMP1/RAPGEF2/PTPRG/MYLIP/SEMA4A/VIM/APPL2/SKI/APP/BMPR1A/FBN1/RAB29/PSEN1/SEMA6D/RNF6/PAK1/PLK2/ASAP1/SEMA3C/MEIS1/DCC/TSC1/FSTL4/NRG1/TRPC6/PPP3CA/RAP1GAP2/SEMA3A/BRINP1/FOXO3/TP53/EIF2AK4/MAP4K4/SLIT2/CDK5RAP2/SEMA4C/DNM3/PTN/SEMA6A/POSTN/SEMA6B/EFNB2/ID4",46
"GO:0050808","GO:0050808","synapse organization","52/1231","408/18670",3.72893268862144e-06,0.000934606129320847,0.00084391634531959,"SLITRK5/GABRB3/LRRC4C/LRP4/ADGRB3/GPM6A/ERC2/C1QA/IGF1R/IL1RAP/SEMA4A/CBLN2/CTNNA2/PLXND1/COL4A1/CTNND2/LINGO2/APP/RAB29/DOCK10/TIAM1/DISC1/PSEN1/CDH2/CACNB3/PTPRF/SPARC/GAP43/ITGA3/NFASC/TSC1/SYBU/NRG1/NTNG1/AMIGO2/PCDH8/DLG5/PICK1/NTNG2/DNM3/UTRN/ROBO2/PTN/ABL1/MTMR2/UNC13B/ANK3/GLRB/GPHN/PDZRN3/EFNB2/NEDD4",52
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion","33/1231","215/18670",4.79750776171754e-06,0.00115015033904828,0.00103854515848622,"PHLDB2/CDK6/KDR/LIMS1/THBS1/RSU1/LIMS2/MINK1/DISC1/CDH13/ARHGAP6/EMP2/ROCK2/PREX1/ITGA3/TSC1/RREB1/BCL6/SMAD3/ARHGEF7/COL8A1/RASA1/FAM107A/MAP4K4/ONECUT2/UTRN/PTN/ABL1/EPB41L5/POSTN/WDPCP/PIK3CB/CORO2B",33
"GO:0007411","GO:0007411","axon guidance","39/1231","276/18670",5.41561534667214e-06,0.0012071966041435,0.00109005592226462,"PALLD/LYPLA2/CRMP1/GAB1/KLF7/SEMA4A/PLXND1/GLI2/APP/EXT1/UNC5D/PLXNA2/SEMA6D/ROBO1/GATA3/EPHA2/MATN2/SEMA3C/DCC/GAP43/NFASC/BMPR2/PIK3CA/NTNG1/SEMA3A/LAMA2/SLIT2/NTNG2/SEMA4C/LHX9/ROBO2/CNTN6/SEMA6A/BMPR1B/SEMA6B/EFNB2/PLXNC1/TRIO/PIK3CB",39
"GO:0031345","GO:0031345","negative regulation of cell projection organization","30/1231","188/18670",5.79671516977708e-06,0.0012071966041435,0.00109005592226462,"NR2F1/LRP4/CRMP1/RAPGEF2/PTPRG/MYLIP/SEMA4A/VIM/RAB29/PSEN1/SEMA6D/RNF6/PLK2/ASAP1/SEMA3C/DCC/ITGA3/TSC1/FSTL4/TRPC6/PPP3CA/RAP1GAP2/SEMA3A/MAP4K4/SLIT2/SEMA4C/DNM3/SEMA6A/SEMA6B/EFNB2",30
"GO:0034332","GO:0034332","adherens junction organization","25/1231","142/18670",5.88996794629593e-06,0.0012071966041435,0.00109005592226462,"CDH6/PHLDB2/CDH11/CTNND1/PLEKHA7/KDR/LIMS1/PKP2/THBS1/CDH2/CDH13/ARHGAP6/ROCK2/NECTIN3/TSC1/SMAD3/ARHGEF7/PTPN23/DLG5/FAM107A/MAP4K4/ABL1/EPB41L5/WDPCP/CORO2B",25
"GO:0097485","GO:0097485","neuron projection guidance","39/1231","277/18670",5.91119120636101e-06,0.0012071966041435,0.00109005592226462,"PALLD/LYPLA2/CRMP1/GAB1/KLF7/SEMA4A/PLXND1/GLI2/APP/EXT1/UNC5D/PLXNA2/SEMA6D/ROBO1/GATA3/EPHA2/MATN2/SEMA3C/DCC/GAP43/NFASC/BMPR2/PIK3CA/NTNG1/SEMA3A/LAMA2/SLIT2/NTNG2/SEMA4C/LHX9/ROBO2/CNTN6/SEMA6A/BMPR1B/SEMA6B/EFNB2/PLXNC1/TRIO/PIK3CB",39
"GO:0050770","GO:0050770","regulation of axonogenesis","29/1231","183/18670",9.46460954934554e-06,0.00186385203768183,0.00168299260031596,"MARK2/LRRC4C/LRP4/SEMA4A/PLXND1/TIAM1/DISC1/PLXNA2/PSEN1/CDH2/SEMA6D/RNF6/ROBO1/PAK1/LIMK1/SEMA3C/DCC/BMPR2/FSTL4/TRAK1/SEMA3A/SHTN1/SLIT2/SEMA4C/ROBO2/ABL1/SEMA6A/SEMA6B/PLXNC1",29
"GO:0051056","GO:0051056","regulation of small GTPase mediated signal transduction","44/1231","338/18670",1.20042922392837e-05,0.00227750156899177,0.00205650352620718,"SIPA1L2/FLOT1/RAPGEF1/SGSM3/PREX2/ABR/SH3BP1/STARD8/LPAR6/GDI2/TIAM1/ROBO1/ARHGAP6/ARAP2/CHN2/PREX1/CDON/ARHGAP42/ITGA3/RASGRF2/MCF2L2/ABCA1/KITLG/BCL6/RAF1/ARHGEF7/AUTS2/NRG1/DGKI/CYTH1/RAP1GAP2/RASA1/ARHGAP28/SSX2IP/ARHGEF11/MAP4K4/SLIT2/ARHGAP26/ARHGEF3/RASA3/ABL1/RASGRF1/AKAP13/TRIO",44
"GO:0048880","GO:0048880","sensory system development","47/1231","371/18670",1.26551554580401e-05,0.00227750156899177,0.00205650352620718,"OLFM3/BCAR3/GPM6A/C1QA/AGTPBP1/CLN8/BBS4/CRYGD/VIM/FGF9/MTERF4/SKI/COL4A1/FBN1/KDM2B/PSEN1/GJA1/GPD2/GNB1/GATA3/EPHA2/LPCAT1/EGFR/MEIS1/CDON/ARID1A/BMPR2/PRDM1/NECTIN3/NIPBL/CRYGB/SMAD3/TDRD7/COL8A1/SEMA3A/CHRDL1/TBC1D32/ATP8A2/FBN2/RAB11FIP4/LAMC3/PTN/PHACTR4/CCDC66/WDPCP/BMPR1B/TULP3",47
"GO:0007160","GO:0007160","cell-matrix adhesion","33/1231","225/18670",1.28042344284992e-05,0.00227750156899177,0.00205650352620718,"PHLDB2/COL13A1/CDK6/KDR/LIMS1/THBS1/ADAMTS9/MINK1/TIAM1/DISC1/CDH13/ARHGAP6/EMP2/ROCK2/ITGA3/TSC1/BCL6/SMAD3/ARHGEF7/PKD1/ADAMTS12/RASA1/ITGB5/FAM107A/MAP4K4/ONECUT2/UTRN/ABL1/EPB41L5/POSTN/WDPCP/PIK3CB/CORO2B",33
"GO:0060485","GO:0060485","mesenchyme development","38/1231","278/18670",1.54187977623879e-05,0.00265685158943147,0.0023990432044768,"PHLDB2/ERBB3/SEMA4A/TRIM62/FGF9/TGFBR3/BMPR1A/EOMES/WNT8A/TIAM1/SEMA6D/ROBO1/SEMA3C/WWTR1/BMPR2/CUL7/KITLG/SMAD3/MYC/NRG1/PEF1/SEMA3A/FAM83D/CER1/LDLRAD4/DLG5/MDM4/FAM172A/SEMA4C/DDX5/ROBO2/PHACTR4/LOXL2/ELL3/EPB41L5/SEMA6A/SEMA6B/TRIM28",38
"GO:0150063","GO:0150063","visual system development","46/1231","366/18670",1.91226769074936e-05,0.00319522546872483,0.00288517581411307,"OLFM3/BCAR3/GPM6A/C1QA/AGTPBP1/CLN8/BBS4/CRYGD/VIM/FGF9/MTERF4/SKI/COL4A1/FBN1/KDM2B/PSEN1/GJA1/GPD2/GNB1/GATA3/EPHA2/LPCAT1/EGFR/MEIS1/CDON/ARID1A/BMPR2/PRDM1/NECTIN3/NIPBL/CRYGB/SMAD3/TDRD7/COL8A1/CHRDL1/TBC1D32/ATP8A2/FBN2/RAB11FIP4/LAMC3/PTN/PHACTR4/CCDC66/WDPCP/BMPR1B/TULP3",46
"GO:0003205","GO:0003205","cardiac chamber development","27/1231","171/18670",2.03006112047296e-05,0.00329228147596704,0.00297281396279787,"NPY5R/TAB1/PKP2/PCSK5/PLXND1/TGFBR3/RYR2/BMPR1A/ROBO1/GATA3/SEMA3C/ADAMTS6/FZD2/ARID1A/BMPR2/PRDM1/NRG1/ANK2/XIRP2/TP53/ADAMTS1/MDM4/SLIT2/ROBO2/KCNK2/PARVA/MATR3",27
"GO:0045666","GO:0045666","positive regulation of neuron differentiation","46/1231","371/18670",2.69835685995681e-05,0.00425106849308625,0.00383856479626939,"RAPGEF1/MARK2/COBL/GDPD5/RAPGEF2/SYT1/PLXND1/NCK1/GLI2/NBL1/NDRG4/GPRC5B/TIAM1/DISC1/PLXNA2/PSEN1/TWF1/CYB5D2/ROBO1/PAK1/LIMK1/ARSB/TCF12/CDON/NFE2L2/ITGA3/BMPR2/CUX1/CUL7/ADRA2C/BCL6/TRPC6/TRAK1/GRIP1/SHTN1/DDX56/BRINP1/ATP8A2/DLG5/FBXO31/SLIT2/ATF1/ROBO2/PTN/PLXNC1/SPAG9",46
"GO:0001654","GO:0001654","eye development","45/1231","362/18670",3.08425459804234e-05,0.00464795777936963,0.00419694181249992,"OLFM3/BCAR3/GPM6A/AGTPBP1/CLN8/BBS4/CRYGD/VIM/FGF9/MTERF4/SKI/COL4A1/FBN1/KDM2B/PSEN1/GJA1/GPD2/GNB1/GATA3/EPHA2/LPCAT1/EGFR/MEIS1/CDON/ARID1A/BMPR2/PRDM1/NECTIN3/NIPBL/CRYGB/SMAD3/TDRD7/COL8A1/CHRDL1/TBC1D32/ATP8A2/FBN2/RAB11FIP4/LAMC3/PTN/PHACTR4/CCDC66/WDPCP/BMPR1B/TULP3",45
"GO:0050769","GO:0050769","positive regulation of neurogenesis","55/1231","474/18670",3.11886902133979e-05,0.00464795777936963,0.00419694181249992,"RAPGEF1/MARK2/COBL/SPEN/GDPD5/RAPGEF2/SYT1/PLXND1/NCK1/GLI2/NBL1/NDRG4/GPRC5B/TIAM1/DISC1/PLXNA2/PSEN1/TWF1/CYB5D2/ROBO1/PAK1/LIMK1/ARSB/TCF12/CDON/NFE2L2/ITGA3/BMPR2/CUX1/CUL7/ADRA2C/NIPBL/BCL6/TENM4/ZNF609/TRPC6/TRAK1/GRIP1/SEMA3A/SHTN1/DDX56/BRINP1/ATP8A2/PRKCH/DLG5/FBXO31/SLIT2/ATF1/ROBO2/P2RX4/PTN/ELL3/SEMA6A/PLXNC1/SPAG9",55
"GO:0001764","GO:0001764","neuron migration","25/1231","157/18670",3.50997555439306e-05,0.00507683066743052,0.00458419889218761,"MARK2/GPM6A/RAPGEF2/BBS4/DCDC2/CTNNA2/SH3RF1/UNC5D/ELP3/DISC1/PSEN1/GJA1/GATA3/MATN2/DCC/ITGA3/NIPBL/ZNF609/AUTS2/NRG1/SEMA3A/SHTN1/FBXO31/ULK4/SEMA6A",25
"GO:2001224","GO:2001224","positive regulation of neuron migration","7/1231","16/18670",3.59079426967338e-05,0.00507683066743052,0.00458419889218761,"RAPGEF2/NIPBL/ZNF609/SEMA3A/SHTN1/FBXO31/SEMA6A",7
"GO:0071526","GO:0071526","semaphorin-plexin signaling pathway","11/1231","40/18670",3.82352749850292e-05,0.00527073265668627,0.00475928554418916,"SEMA4A/SH3BP1/PLXND1/PLXNA2/SEMA6D/SEMA3C/SEMA3A/SEMA4C/SEMA6A/SEMA6B/PLXNC1",11
"GO:0003279","GO:0003279","cardiac septum development","20/1231","112/18670",3.97029495268915e-05,0.00533956252905561,0.00482143648940172,"TAB1/PCSK5/PLXND1/TGFBR3/BMPR1A/ROBO1/GATA3/SEMA3C/ADAMTS6/FZD2/BMPR2/PRDM1/ANK2/XIRP2/TP53/MDM4/SLIT2/ROBO2/PARVA/MATR3",20
"GO:0050773","GO:0050773","regulation of dendrite development","24/1231","149/18670",4.12830760407291e-05,0.00541987812591857,0.00489395863841224,"COBL/ADGRB3/RAPGEF2/LZTS1/TIAM1/DISC1/PSEN1/PLK2/ASAP1/DCC/PREX1/CUX1/CUL7/FSTL4/TRPC6/PPP3CA/DLG5/FBXO31/CSMD3/SDC2/DNM3/PTN/HECW2/NEDD4",24
"GO:0010632","GO:0010632","regulation of epithelial cell migration","38/1231","291/18670",4.3083385975669e-05,0.005524692796973,0.00498860258665641,"ANGPT1/PTPRG/KDR/SEMA4A/SH3BP1/THBS1/BCAR1/ETS1/ADAMTS9/MMP9/ANXA3/AKT3/EMP2/SPARC/GATA3/PLK2/EPHA2/ARSB/ROCK2/HDAC9/NFE2L2/ITGA3/BMPR2/FOXP1/RREB1/ENPP2/GPLD1/SEMA3A/PTPN23/MAP4K4/SLIT2/MAP3K3/P2RX4/PTN/ABL1/EPB41L5/HDAC5/CAPN7",38
"GO:0043542","GO:0043542","endothelial cell migration","36/1231","273/18670",5.51899847911185e-05,0.00676165451855581,0.00610553535932821,"LGALS8/ANGPT1/KDR/SEMA4A/SH3BP1/THBS1/BCAR1/PLXND1/ETS1/ADAMTS9/ANXA3/CDH13/AKT3/ROBO1/EMP2/SPARC/GATA3/PLK2/EPHA2/ROCK2/HDAC9/NFE2L2/BMPR2/SCG2/FOXP1/PIK3CA/GPLD1/SLIT2/MAP3K3/P2RX4/PTN/ABL1/LOXL2/ADTRP/HDAC5/EFNB2",36
"GO:0010634","GO:0010634","positive regulation of epithelial cell migration","26/1231","171/18670",5.5545979983093e-05,0.00676165451855581,0.00610553535932821,"ANGPT1/KDR/THBS1/BCAR1/ETS1/MMP9/ANXA3/AKT3/SPARC/GATA3/PLK2/ROCK2/HDAC9/NFE2L2/ITGA3/BMPR2/FOXP1/RREB1/ENPP2/GPLD1/MAP4K4/MAP3K3/P2RX4/ABL1/EPB41L5/CAPN7",26
"GO:0010771","GO:0010771","negative regulation of cell morphogenesis involved in differentiation","18/1231","97/18670",5.640843450373e-05,0.00676165451855581,0.00610553535932821,"LRP4/RAPGEF2/SEMA4A/PSEN1/SEMA6D/RNF6/SEMA3C/DCC/FSTL4/TRPC6/PPP3CA/SEMA3A/SLIT2/SEMA4C/DNM3/SEMA6A/POSTN/SEMA6B",18
"GO:2001222","GO:2001222","regulation of neuron migration","11/1231","42/18670",6.26721591362965e-05,0.00735264437186252,0.00663917833627508,"RAPGEF2/CTNNA2/UNC5D/NIPBL/ZNF609/NRG1/SEMA3A/SHTN1/FBXO31/ULK4/SEMA6A",11
