"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050807","GO:0050807","regulation of synapse organization","10/227","218/18670",0.000347877998140099,0.0816442901788801,0.0752092514197623,"GPC4/ADGRL3/ZNF804A/FYN/PCDH8/EFNA5/SLC7A11/PPP1R9A/CTNNA2/GRIN1",10
"GO:0034109","GO:0034109","homotypic cell-cell adhesion","6/227","81/18670",0.000459092925135163,0.083012084204457,0.0764692386709794,"PTPRU/ACTB/ANK3/SLC7A11/PLPP3/DMTN",6
"GO:0031650","GO:0031650","regulation of heat generation","3/227","13/18670",0.000463614954607463,0.083012084204457,0.0764692386709794,"ARRDC3/APLN/TNFRSF11A",3
"GO:0061478","GO:0061478","response to platelet aggregation inhibitor","3/227","13/18670",0.000463614954607463,0.083012084204457,0.0764692386709794,"ACTB/EFNA5/ADCY5",3
"GO:0050803","GO:0050803","regulation of synapse structure or activity","10/227","227/18670",0.000478359712859999,0.083012084204457,0.0764692386709794,"GPC4/ADGRL3/ZNF804A/FYN/PCDH8/EFNA5/SLC7A11/PPP1R9A/CTNNA2/GRIN1",10
"GO:0008543","GO:0008543","fibroblast growth factor receptor signaling pathway","7/227","114/18670",0.000489746809465823,0.083012084204457,0.0764692386709794,"APLN/FGFR2/FGF2/SULF2/TIAL1/SHISA2/KIF16B",7
"GO:0021535","GO:0021535","cell migration in hindbrain","3/227","14/18670",0.000584775196195893,0.0939025854522983,0.0865013725120794,"LEF1/ITGB1/CTNNA2",3
"GO:0007626","GO:0007626","locomotory behavior","9/227","198/18670",0.000730224310099928,0.107693402326425,0.0992052249345529,"ARRDC3/KCND2/ADGRL3/NAV2/PREX2/ATP1A2/ADCY5/GRIN1/HIPK2",9
"GO:0019228","GO:0019228","neuronal action potential","4/227","34/18670",0.000741252523387389,0.107693402326425,0.0992052249345529,"KCND2/P2RX4/ANK3/CHRNA1",4
"GO:0007266","GO:0007266","Rho protein signal transduction","9/227","203/18670",0.00087163540636824,0.109975174116374,0.101307152060832,"ARHGEF10L/TRIO/MCF2L2/PREX2/SPATA13/TIAM2/PLEKHG4B/FARP1/ITGB1",9
"GO:0032305","GO:0032305","positive regulation of icosanoid secretion","3/227","16/18670",0.000883638687086866,0.109975174116374,0.101307152060832,"P2RX4/TNFRSF11A/CYP4F2",3
"GO:0055119","GO:0055119","relaxation of cardiac muscle","3/227","16/18670",0.000883638687086866,0.109975174116374,0.101307152060832,"P2RX4/PDE4B/ATP1A2",3
"GO:0042391","GO:0042391","regulation of membrane potential","14/227","434/18670",0.000901140397544852,0.109975174116374,0.101307152060832,"KCND2/CACNA2D1/P2RX4/ANK3/PMAIP1/USP53/CHRNA1/PPP1R9A/GABRA2/GRIK3/ATP1A2/GRIN1/CACNA1C/IGSF11",14
"GO:0048846","GO:0048846","axon extension involved in axon guidance","4/227","37/18670",0.00102599547680867,0.111796864276545,0.102985260266134,"ALCAM/MEGF8/SEMA4B/SEMA4F",4
"GO:0086010","GO:0086010","membrane depolarization during action potential","4/227","37/18670",0.00102599547680867,0.111796864276545,0.102985260266134,"CACNA2D1/ANK3/ATP1A2/CACNA1C",4
"GO:1902284","GO:1902284","neuron projection extension involved in neuron projection guidance","4/227","37/18670",0.00102599547680867,0.111796864276545,0.102985260266134,"ALCAM/MEGF8/SEMA4B/SEMA4F",4
"GO:0031649","GO:0031649","heat generation","3/227","17/18670",0.00106340475174387,0.11187751370933,0.103059553072818,"ARRDC3/APLN/TNFRSF11A",3
"GO:0010975","GO:0010975","regulation of neuron projection development","15/227","499/18670",0.00121099805772185,0.123158502470312,0.113451396986573,"ZNF804A/FYN/CBFA2T2/EFNA5/PPP1R9A/RTN4IP1/PACSIN1/LRRC4C/CTNNA2/MEGF8/SEMA4B/GRIN1/DPYSL3/SEMA4F/NR2F1",15
"GO:2000193","GO:2000193","positive regulation of fatty acid transport","3/227","18/18670",0.00126469301527463,0.124470270632352,0.114659774220145,"P2RX4/TNFRSF11A/CYP4F2",3
"GO:0006941","GO:0006941","striated muscle contraction","8/227","174/18670",0.0013295673349975,0.126765935596168,0.116774499488267,"CACNA2D1/P2RX4/CHRNA1/PDE4B/ATP1A2/MB/CACNA1C/SGCD",8
"GO:0032303","GO:0032303","regulation of icosanoid secretion","3/227","19/18670",0.00148842278341681,0.13487505657273,0.124244475857507,"P2RX4/TNFRSF11A/CYP4F2",3
"GO:0086003","GO:0086003","cardiac muscle cell contraction","5/227","69/18670",0.00151861446406952,0.13487505657273,0.124244475857507,"CACNA2D1/PDE4B/ATP1A2/CACNA1C/SGCD",5
"GO:0048736","GO:0048736","appendage development","8/227","179/18670",0.00159144609525346,0.13487505657273,0.124244475857507,"FGFR2/SLC7A11/CHST11/LEF1/KAT2B/MEGF8/ECE1/CACNA1C",8
"GO:0060173","GO:0060173","limb development","8/227","179/18670",0.00159144609525346,0.13487505657273,0.124244475857507,"FGFR2/SLC7A11/CHST11/LEF1/KAT2B/MEGF8/ECE1/CACNA1C",8
"GO:0044344","GO:0044344","cellular response to fibroblast growth factor stimulus","7/227","143/18670",0.0018510928630841,0.152640116899178,0.14060932985589,"APLN/FGFR2/FGF2/SULF2/TIAL1/SHISA2/KIF16B",7
"GO:0031290","GO:0031290","retinal ganglion cell axon guidance","3/227","21/18670",0.00200667119493199,0.156983431172756,0.144610312833155,"ALCAM/EFNA5/SEMA4F",3
"GO:0046716","GO:0046716","muscle cell cellular homeostasis","3/227","21/18670",0.00200667119493199,0.156983431172756,0.144610312833155,"LARGE2/CHRNA1/MTM1",3
"GO:1905475","GO:1905475","regulation of protein localization to membrane","8/227","187/18670",0.00209386270171312,0.159709377573168,0.147121405620369,"GPC4/FYN/ACTB/ANK3/PMAIP1/SLC7A11/DMTN/ITGB1",8
"GO:0040037","GO:0040037","negative regulation of fibroblast growth factor receptor signaling pathway","3/227","22/18670",0.00230281887066061,0.171363423765501,0.157856903328982,"APLN/SULF2/SHISA2",3
"GO:0071774","GO:0071774","response to fibroblast growth factor","7/227","150/18670",0.00242601286682945,0.176232506111825,0.162342214396858,"APLN/FGFR2/FGF2/SULF2/TIAL1/SHISA2/KIF16B",7
"GO:0043576","GO:0043576","regulation of respiratory gaseous exchange","3/227","23/18670",0.00262466825158009,0.18622936826909,0.171551143983326,"APLN/ATP1A2/GRIN1",3
"GO:0008542","GO:0008542","visual learning","4/227","48/18670",0.0027238453803624,0.188873914897402,0.173987252764775,"SLC7A11/ATP1A2/ITGB1/GRIN1",4
"GO:0035094","GO:0035094","response to nicotine","4/227","49/18670",0.00293808884049143,0.195175425546331,0.179792091017166,"SLC7A11/CHRNA1/ATP1A2/NFKB1",4
"GO:0051056","GO:0051056","regulation of small GTPase mediated signal transduction","11/227","338/18670",0.00294266456084275,0.195175425546331,0.179792091017166,"ARHGEF10L/TRIO/AUTS2/MCF2L2/PREX2/SPATA13/TIAM2/PLEKHG4B/FARP1/ITGB1/RASA4B",11
"GO:0050817","GO:0050817","coagulation","11/227","342/18670",0.00321783021195738,0.206047844529344,0.189807567801186,"SERPING1/FYN/P2RX4/TFPI/CYP4F2/ACTB/SLC7A11/SERPINA1/DMTN/PHF21A/HS3ST5",11
"GO:0060402","GO:0060402","calcium ion transport into cytosol","7/227","158/18670",0.00324165733772812,0.206047844529344,0.189807567801186,"CACNA2D1/FGF2/FYN/P2RX4/ATP1A2/GRIN1/CACNA1C",7
"GO:0071383","GO:0071383","cellular response to steroid hormone stimulus","9/227","250/18670",0.00360869865613848,0.218318390854206,0.20111097434171,"TFPI/DDX17/FOXO1/KDM5D/LEF1/CLOCK/ATP1A2/NR2F1/ABHD2",9
"GO:0048675","GO:0048675","axon extension","6/227","121/18670",0.00364182735755456,0.218318390854206,0.20111097434171,"ALCAM/AUTS2/ITGB1/MEGF8/SEMA4B/SEMA4F",6
"GO:2000649","GO:2000649","regulation of sodium ion transmembrane transporter activity","4/227","52/18670",0.00364937329844789,0.218318390854206,0.20111097434171,"TESC/UTRN/ANK3/ATP1A2",4
"GO:0002028","GO:0002028","regulation of sodium ion transport","5/227","85/18670",0.00379077189485046,0.222416250984399,0.204885849377545,"P2RX4/TESC/UTRN/ANK3/ATP1A2",5
"GO:0007632","GO:0007632","visual behavior","4/227","53/18670",0.00391024257400863,0.225097171571704,0.207355465195691,"SLC7A11/ATP1A2/ITGB1/GRIN1",4
"GO:2000191","GO:2000191","regulation of fatty acid transport","3/227","27/18670",0.00418284886433115,0.23633096083471,0.217703829780978,"P2RX4/TNFRSF11A/CYP4F2",3
"GO:0007156","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","7/227","168/18670",0.00453801508068903,0.251736072930586,0.231894741922291,"FAT1/PCDH8/CDH18/DCHS2/CDH19/ITGB1/IGSF11",7
"GO:0060401","GO:0060401","cytosolic calcium ion transport","7/227","171/18670",0.00499422458309096,0.270015259924667,0.248733200158313,"CACNA2D1/FGF2/FYN/P2RX4/ATP1A2/GRIN1/CACNA1C",7
"GO:0051899","GO:0051899","membrane depolarization","5/227","91/18670",0.0050692959178104,0.270015259924667,0.248733200158313,"CACNA2D1/P2RX4/ANK3/ATP1A2/CACNA1C",5
"GO:0010644","GO:0010644","cell communication by electrical coupling","3/227","29/18670",0.00513303345645057,0.270015259924667,0.248733200158313,"ANK3/ATP1A2/CACNA1C",3
"GO:0072329","GO:0072329","monocarboxylic acid catabolic process","6/227","132/18670",0.00556020125060099,0.270702366526581,0.249366150399686,"PCCA/CRYL1/PCCB/CYP4F2/ACOXL/ABHD2",6
"GO:0022898","GO:0022898","regulation of transmembrane transporter activity","9/227","268/18670",0.00565692843955171,0.270702366526581,0.249366150399686,"ALG10B/CACNA2D1/TESC/UTRN/ACTB/ANK3/PDE4B/ATP1A2/GRIN1",9
"GO:0035690","GO:0035690","cellular response to drug","11/227","369/18670",0.00566137772642754,0.270702366526581,0.249366150399686,"FYN/P2RX4/ACTB/EFNA5/FOXO1/PDE4B/GPR37L1/TFRC/ADCY5/PPAT/NFKB1",11
"GO:0032890","GO:0032890","regulation of organic acid transport","4/227","59/18670",0.00574376312975553,0.270702366526581,0.249366150399686,"P2RX4/TNFRSF11A/CYP4F2/ATP1A2",4
"GO:0046847","GO:0046847","filopodium assembly","4/227","59/18670",0.00574376312975553,0.270702366526581,0.249366150399686,"PPP1R9A/SPATA13/DMTN/DPYSL3",4
"GO:0006836","GO:0006836","neurotransmitter transport","9/227","269/18670",0.00579262075632013,0.270702366526581,0.249366150399686,"APLN/SLC29A1/CADPS/SLC7A11/SNCAIP/PPP1R9A/GABRA2/KCNC4/ATP1A2",9
"GO:0007416","GO:0007416","synapse assembly","7/227","177/18670",0.00600922515154609,0.270702366526581,0.249366150399686,"GPC4/ADGRL3/EFNA5/PPP1R9A/GABRA2/FARP1/GRIN1",7
"GO:0006470","GO:0006470","protein dephosphorylation","10/227","321/18670",0.00607940525130359,0.270702366526581,0.249366150399686,"PHACTR2/PTPRZ1/PHACTR1/PTPRU/CTDSP1/SLC39A10/PLPP3/MTM1/DUSP26/PHLPP1",10
"GO:0090075","GO:0090075","relaxation of muscle","3/227","31/18670",0.00620303034021058,0.270702366526581,0.249366150399686,"P2RX4/PDE4B/ATP1A2",3
"GO:0032308","GO:0032308","positive regulation of prostaglandin secretion","2/227","10/18670",0.00621080486950529,0.270702366526581,0.249366150399686,"P2RX4/TNFRSF11A",2
"GO:0046710","GO:0046710","GDP metabolic process","2/227","10/18670",0.00621080486950529,0.270702366526581,0.249366150399686,"MAGI3/TJP2",2
"GO:0071863","GO:0071863","regulation of cell proliferation in bone marrow","2/227","10/18670",0.00621080486950529,0.270702366526581,0.249366150399686,"FGFR2/LEF1",2
"GO:0060048","GO:0060048","cardiac muscle contraction","6/227","137/18670",0.006641026001441,0.27272164543476,0.251226273805244,"CACNA2D1/P2RX4/PDE4B/ATP1A2/CACNA1C/SGCD",6
"GO:0048841","GO:0048841","regulation of axon extension involved in axon guidance","3/227","32/18670",0.00678412366287273,0.27272164543476,0.251226273805244,"MEGF8/SEMA4B/SEMA4F",3
"GO:0007585","GO:0007585","respiratory gaseous exchange","4/227","62/18670",0.00684441221766577,0.27272164543476,0.251226273805244,"APLN/CHST11/ATP1A2/GRIN1",4
"GO:1902305","GO:1902305","regulation of sodium ion transmembrane transport","4/227","62/18670",0.00684441221766577,0.27272164543476,0.251226273805244,"TESC/UTRN/ANK3/ATP1A2",4
"GO:0008217","GO:0008217","regulation of blood pressure","7/227","182/18670",0.00696667755452583,0.27272164543476,0.251226273805244,"APLN/P2RX4/NAV2/CYP4F2/GPR37L1/ATP1A2/ECE1",7
"GO:0097553","GO:0097553","calcium ion transmembrane import into cytosol","6/227","140/18670",0.00735846162339657,0.27272164543476,0.251226273805244,"CACNA2D1/FGF2/FYN/ATP1A2/GRIN1/CACNA1C",6
"GO:0060079","GO:0060079","excitatory postsynaptic potential","5/227","100/18670",0.00751956737530672,0.27272164543476,0.251226273805244,"P2RX4/CHRNA1/PPP1R9A/GRIN1/IGSF11",5
"GO:0031652","GO:0031652","positive regulation of heat generation","2/227","11/18670",0.00753046673974842,0.27272164543476,0.251226273805244,"APLN/TNFRSF11A",2
"GO:0031987","GO:0031987","locomotion involved in locomotory behavior","2/227","11/18670",0.00753046673974842,0.27272164543476,0.251226273805244,"ARRDC3/ADGRL3",2
"GO:0032306","GO:0032306","regulation of prostaglandin secretion","2/227","11/18670",0.00753046673974842,0.27272164543476,0.251226273805244,"P2RX4/TNFRSF11A",2
"GO:1904321","GO:1904321","response to forskolin","2/227","11/18670",0.00753046673974842,0.27272164543476,0.251226273805244,"EFNA5/ADCY5",2
"GO:1904322","GO:1904322","cellular response to forskolin","2/227","11/18670",0.00753046673974842,0.27272164543476,0.251226273805244,"EFNA5/ADCY5",2
"GO:0007369","GO:0007369","gastrulation","7/227","185/18670",0.00759298215421763,0.27272164543476,0.251226273805244,"APLN/FGFR2/LAMB1/LEF1/ITGB1/MEGF8/KIF16B",7
"GO:0030032","GO:0030032","lamellipodium assembly","4/227","64/18670",0.00765068872135504,0.27272164543476,0.251226273805244,"AUTS2/SPATA13/DMTN/ITGB1",4
"GO:0019932","GO:0019932","second-messenger-mediated signaling","12/227","439/18670",0.00767774616398859,0.27272164543476,0.251226273805244,"ARRDC3/ADGRL3/P2RX4/GHRH/PPP1R9A/ATP1A2/ADCY5/DMTN/GRIN1/ADGRG3/CACNA1C/SGCD",12
"GO:0048545","GO:0048545","response to steroid hormone","11/227","385/18670",0.0076873357939657,0.27272164543476,0.251226273805244,"TFPI/PTPRU/DDX17/FOXO1/KDM5D/LEF1/CLOCK/ATP1A2/SDC1/NR2F1/ABHD2",11
"GO:0032409","GO:0032409","regulation of transporter activity","9/227","283/18670",0.00796885199300137,0.274870593873922,0.253205846450128,"ALG10B/CACNA2D1/TESC/UTRN/ACTB/ANK3/PDE4B/ATP1A2/GRIN1",9
"GO:0032892","GO:0032892","positive regulation of organic acid transport","3/227","34/18670",0.00804056400070285,0.274870593873922,0.253205846450128,"P2RX4/TNFRSF11A/CYP4F2",3
"GO:0010522","GO:0010522","regulation of calcium ion transport into cytosol","5/227","102/18670",0.00815915592524938,0.274870593873922,0.253205846450128,"FYN/P2RX4/ATP1A2/GRIN1/CACNA1C",5
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","8/227","235/18670",0.00821864406155518,0.274870593873922,0.253205846450128,"FGFR2/ALCAM/EFNA5/AUTS2/ITGB1/MEGF8/SEMA4B/SEMA4F",8
"GO:0007596","GO:0007596","blood coagulation","10/227","336/18670",0.00826579819360575,0.274870593873922,0.253205846450128,"SERPING1/FYN/P2RX4/TFPI/CYP4F2/ACTB/SLC7A11/SERPINA1/DMTN/PHF21A",10
"GO:0007265","GO:0007265","Ras protein signal transduction","12/227","448/18670",0.00893917073136256,0.274870593873922,0.253205846450128,"FGF2/ARHGEF10L/TRIO/AUTS2/MCF2L2/PREX2/SPATA13/TIAM2/PLEKHG4B/FARP1/ITGB1/RASA4B",12
"GO:0098974","GO:0098974","postsynaptic actin cytoskeleton organization","2/227","12/18670",0.00896459030519502,0.274870593873922,0.253205846450128,"ACTB/PPP1R9A",2
"GO:1900402","GO:1900402","regulation of carbohydrate metabolic process by regulation of transcription from RNA polymerase II promoter","2/227","12/18670",0.00896459030519502,0.274870593873922,0.253205846450128,"FOXO1/KAT2B",2
"GO:1902950","GO:1902950","regulation of dendritic spine maintenance","2/227","12/18670",0.00896459030519502,0.274870593873922,0.253205846450128,"ZNF804A/FYN",2
"GO:0010959","GO:0010959","regulation of metal ion transport","11/227","394/18670",0.00905279594013066,0.274870593873922,0.253205846450128,"ALG10B/CACNA2D1/FYN/P2RX4/TESC/UTRN/ANK3/PDE4B/ATP1A2/GRIN1/CACNA1C",11
"GO:0007599","GO:0007599","hemostasis","10/227","341/18670",0.00911520743939342,0.274870593873922,0.253205846450128,"SERPING1/FYN/P2RX4/TFPI/CYP4F2/ACTB/SLC7A11/SERPINA1/DMTN/PHF21A",10
"GO:0045185","GO:0045185","maintenance of protein location","5/227","105/18670",0.00918786342000013,0.274870593873922,0.253205846450128,"FLNB/ANK3/HK1/TLN2/IGSF11",5
"GO:0003015","GO:0003015","heart process","9/227","290/18670",0.00926707105761704,0.274870593873922,0.253205846450128,"APLN/KCND2/CACNA2D1/FYN/P2RX4/PDE4B/ATP1A2/CACNA1C/SGCD",9
"GO:1904062","GO:1904062","regulation of cation transmembrane transport","10/227","342/18670",0.00929283928359329,0.274870593873922,0.253205846450128,"ALG10B/CACNA2D1/FYN/TESC/UTRN/ANK3/PDE4B/ATP1A2/GRIN1/CACNA1C",10
"GO:0040036","GO:0040036","regulation of fibroblast growth factor receptor signaling pathway","3/227","36/18670",0.00942508994447944,0.274870593873922,0.253205846450128,"APLN/SULF2/SHISA2",3
"GO:0090313","GO:0090313","regulation of protein targeting to membrane","3/227","36/18670",0.00942508994447944,0.274870593873922,0.253205846450128,"FYN/ANK3/DMTN",3
"GO:0035107","GO:0035107","appendage morphogenesis","6/227","148/18670",0.00954356809767439,0.274870593873922,0.253205846450128,"FGFR2/CHST11/LEF1/MEGF8/ECE1/CACNA1C",6
"GO:0035108","GO:0035108","limb morphogenesis","6/227","148/18670",0.00954356809767439,0.274870593873922,0.253205846450128,"FGFR2/CHST11/LEF1/MEGF8/ECE1/CACNA1C",6
"GO:0061041","GO:0061041","regulation of wound healing","6/227","148/18670",0.00954356809767439,0.274870593873922,0.253205846450128,"SERPING1/FGF2/TFPI/PLPP3/GJD4/DMTN",6
"GO:0051963","GO:0051963","regulation of synapse assembly","5/227","106/18670",0.00954974859083441,0.274870593873922,0.253205846450128,"GPC4/ADGRL3/EFNA5/PPP1R9A/GRIN1",5
"GO:0051896","GO:0051896","regulation of protein kinase B signaling","8/227","244/18670",0.0101732076721979,0.28128673590266,0.259116281067502,"FGFR2/FGF2/FYN/P2RX4/MTM1/ITGB1/PHLPP1/CAVIN3",8
"GO:0048638","GO:0048638","regulation of developmental growth","10/227","347/18670",0.0102211068199156,0.28128673590266,0.259116281067502,"FGFR2/FGF2/GHRH/EFNA5/GJD4/MTM1/MBD5/MEGF8/SEMA4B/SEMA4F",10
"GO:0009062","GO:0009062","fatty acid catabolic process","5/227","108/18670",0.0103027212303467,0.28128673590266,0.259116281067502,"PCCA/PCCB/CYP4F2/ACOXL/ABHD2",5
"GO:0099565","GO:0099565","chemical synaptic transmission, postsynaptic","5/227","108/18670",0.0103027212303467,0.28128673590266,0.259116281067502,"P2RX4/CHRNA1/PPP1R9A/GRIN1/IGSF11",5
"GO:0001756","GO:0001756","somitogenesis","4/227","70/18670",0.0104369214883235,0.28128673590266,0.259116281067502,"LFNG/CDX2/PCDH8/LEF1",4
"GO:0098703","GO:0098703","calcium ion import across plasma membrane","2/227","13/18670",0.01051022218712,0.28128673590266,0.259116281067502,"CACNA2D1/FYN",2
"GO:0098712","GO:0098712","L-glutamate import across plasma membrane","2/227","13/18670",0.01051022218712,0.28128673590266,0.259116281067502,"SLC7A11/ATP1A2",2
"GO:1900025","GO:1900025","negative regulation of substrate adhesion-dependent cell spreading","2/227","13/18670",0.01051022218712,0.28128673590266,0.259116281067502,"EFNA5/DMTN",2
"GO:0006024","GO:0006024","glycosaminoglycan biosynthetic process","5/227","110/18670",0.0110954207987762,0.289424132076906,0.266612304040207,"GPC4/CHST11/SDC1/HS3ST5/NFKB1",5
"GO:0098739","GO:0098739","import across plasma membrane","5/227","110/18670",0.0110954207987762,0.289424132076906,0.266612304040207,"CACNA2D1/FYN/SLC39A10/SLC7A11/ATP1A2",5
"GO:0019226","GO:0019226","transmission of nerve impulse","4/227","72/18670",0.0114935608867377,0.289424132076906,0.266612304040207,"KCND2/P2RX4/ANK3/CHRNA1",4
"GO:0035019","GO:0035019","somatic stem cell population maintenance","4/227","72/18670",0.0114935608867377,0.289424132076906,0.266612304040207,"FGF2/CDX2/ZIC3/LDB2",4
"GO:0001505","GO:0001505","regulation of neurotransmitter levels","10/227","354/18670",0.0116374980058779,0.289424132076906,0.266612304040207,"P2RX4/PRG3/SLC29A1/CADPS/SLC7A11/SNCAIP/PPP1R9A/GABRA2/KCNC4/ATP1A2",10
"GO:0002065","GO:0002065","columnar/cuboidal epithelial cell differentiation","5/227","112/18670",0.0119287752661225,0.289424132076906,0.266612304040207,"FGFR2/CBFA2T2/CDX2/LEF1/CLOCK",5
"GO:0031100","GO:0031100","animal organ regeneration","4/227","73/18670",0.0120467125065503,0.289424132076906,0.266612304040207,"PTPRU/SRSF5/PPAT/SULF2",4
"GO:0016573","GO:0016573","histone acetylation","6/227","156/18670",0.0121565482091925,0.289424132076906,0.266612304040207,"EPC2/ELP3/AUTS2/LEF1/CLOCK/KAT2B",6
"GO:0032310","GO:0032310","prostaglandin secretion","2/227","14/18670",0.012164463352274,0.289424132076906,0.266612304040207,"P2RX4/TNFRSF11A",2
"GO:0046037","GO:0046037","GMP metabolic process","2/227","14/18670",0.012164463352274,0.289424132076906,0.266612304040207,"MAGI3/TJP2",2
"GO:0051775","GO:0051775","response to redox state","2/227","14/18670",0.012164463352274,0.289424132076906,0.266612304040207,"SLC7A11/CLOCK",2
"GO:0051938","GO:0051938","L-glutamate import","2/227","14/18670",0.012164463352274,0.289424132076906,0.266612304040207,"SLC7A11/ATP1A2",2
"GO:0099188","GO:0099188","postsynaptic cytoskeleton organization","2/227","14/18670",0.012164463352274,0.289424132076906,0.266612304040207,"ACTB/PPP1R9A",2
"GO:1902656","GO:1902656","calcium ion import into cytosol","2/227","14/18670",0.012164463352274,0.289424132076906,0.266612304040207,"CACNA2D1/FYN",2
"GO:0001764","GO:0001764","neuron migration","6/227","157/18670",0.0125152342579995,0.289424132076906,0.266612304040207,"ADGRL3/FYN/PHACTR1/ELP3/AUTS2/CTNNA2",6
"GO:0006473","GO:0006473","protein acetylation","7/227","204/18670",0.0125668965188135,0.289424132076906,0.266612304040207,"EPC2/FOXO1/ELP3/AUTS2/LEF1/CLOCK/KAT2B",7
"GO:0035637","GO:0035637","multicellular organismal signaling","7/227","204/18670",0.0125668965188135,0.289424132076906,0.266612304040207,"KCND2/CACNA2D1/P2RX4/ANK3/CHRNA1/ATP1A2/CACNA1C",7
"GO:0032507","GO:0032507","maintenance of protein location in cell","4/227","74/18670",0.0126166534140375,0.289424132076906,0.266612304040207,"FLNB/ANK3/HK1/TLN2",4
"GO:0086001","GO:0086001","cardiac muscle cell action potential","4/227","74/18670",0.0126166534140375,0.289424132076906,0.266612304040207,"CACNA2D1/ANK3/ATP1A2/CACNA1C",4
"GO:0006936","GO:0006936","muscle contraction","10/227","360/18670",0.0129658343675881,0.291382924061871,0.268416707980195,"CACNA2D1/P2RX4/UTRN/CHRNA1/PDE4B/ATP1A2/SULF2/MB/CACNA1C/SGCD",10
"GO:0006023","GO:0006023","aminoglycan biosynthetic process","5/227","115/18670",0.0132570039259149,0.291382924061871,0.268416707980195,"GPC4/CHST11/SDC1/HS3ST5/NFKB1",5
"GO:0002064","GO:0002064","epithelial cell development","7/227","207/18670",0.0135263573207723,0.291382924061871,0.268416707980195,"SHROOM3/FLNB/FAT1/CLOCK/SDC1/BFSP2/TJP2",7
"GO:0030203","GO:0030203","glycosaminoglycan metabolic process","6/227","160/18670",0.0136358436865161,0.291382924061871,0.268416707980195,"GPC4/FGF2/CHST11/SDC1/HS3ST5/NFKB1",6
"GO:0070252","GO:0070252","actin-mediated cell contraction","5/227","116/18670",0.013721036488705,0.291382924061871,0.268416707980195,"CACNA2D1/PDE4B/ATP1A2/CACNA1C/SGCD",5
