"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002064","GO:0002064","epithelial cell development","17/538","207/18670",0.000109154091888544,0.0420640177741397,0.0401519932267523,"AR/KLF5/POF1B/CDH5/FRMD6/BMP6/TMC1/CDK6/SLC9A4/EXPH5/ADD1/SHROOM3/ARHGEF26/RAB13/PPP1R16B/RAPGEF1/RARB",17
"GO:0045216","GO:0045216","cell-cell junction organization","14/538","156/18670",0.00017286035393891,0.0610629200289199,0.058287298293085,"CTNND1/PATJ/DLG5/CDH22/POF1B/SDK1/CDH5/CTNND2/PRKCH/CDHR3/RAB13/DSG2/RUNX1/CDH19",14
"GO:0051057","GO:0051057","positive regulation of small GTPase mediated signal transduction","9/538","71/18670",0.000194815744616383,0.0635249185714497,0.0606373864214878,"MAPRE2/ROBO1/DGKI/AUTS2/ITPKB/EPO/ABRA/RAPGEF1/AKAP13",9
"GO:1903725","GO:1903725","regulation of phospholipid metabolic process","10/538","88/18670",0.00021844107775734,0.0661408377580976,0.0631343987142268,"PTK2/FLT1/MTMR1/VAV3/ACSL3/IRS1/LPCAT1/CAPN2/HTR2A/PRKD1",10
"GO:0007043","GO:0007043","cell-cell junction assembly","12/538","124/18670",0.000246947909848601,0.0697874793232147,0.0666152817865279,"CTNND1/PATJ/DLG5/CDH22/POF1B/CDH5/CTNND2/PRKCH/CDHR3/RAB13/RUNX1/CDH19",12
"GO:0045834","GO:0045834","positive regulation of lipid metabolic process","13/538","146/18670",0.000315500388097019,0.0835878840714541,0.0797883876213778,"PTK2/FLT1/VAV3/BMP6/PRKCE/ACSL3/PPARGC1A/IRS1/ABCD2/CAPN2/HTR2A/PRKD1/NSMAF",13
"GO:0016358","GO:0016358","dendrite development","17/538","233/18670",0.000443827074827612,0.104744347682476,0.0999831818555611,"LLPH/ABI1/DLG5/MAP1B/DCLK1/NGEF/SDK1/HECW2/TNIK/CTNND2/DCC/FSTL4/KLHL1/RBFOX2/CUX1/DOCK10/PPP3CA",17
"GO:0048010","GO:0048010","vascular endothelial growth factor receptor signaling pathway","10/538","96/18670",0.000444774300137902,0.104744347682476,0.0999831818555611,"ABI1/ITGAV/PTK2/FLT1/VAV3/MYOF/ELMO1/FGF9/NIBAN2/PRKD1",10
"GO:0007215","GO:0007215","glutamate receptor signaling pathway","10/538","100/18670",0.000616202686945697,0.137456357529795,0.131208263702843,"CNIH3/GRM8/GRIA1/PPARGC1A/DLG2/ANXA3/TRPM1/CPEB4/GRID2/GNAQ",10
"GO:0010975","GO:0010975","regulation of neuron projection development","28/538","499/18670",0.000648532000612387,0.137456357529795,0.131208263702843,"LLPH/ROBO1/WDR36/DLG5/LRRC4C/MAP1B/NGEF/PPP2R5B/SDK1/PTK2/PLXNA4/HECW2/TNIK/PTPRG/DCC/FSTL4/ANKRD1/STK24/TENM3/EPO/NEGR1/PRKD1/SPOCK1/GRID2/RAPGEF1/INPP5J/CUX1/PPP3CA",28
"GO:0099558","GO:0099558","maintenance of synapse structure","4/538","15/18670",0.000722594752682382,0.141091902253093,0.134678554341488,"ERC2/DLG2/CTBP2/PCLO",4
"GO:0043087","GO:0043087","regulation of GTPase activity","27/538","479/18670",0.000752265520253353,0.141091902253093,0.134678554341488,"STARD13/MAPRE2/RANBP3L/DGKI/AGAP1/NGEF/PTK2/ARHGAP42/PLXNA4/VAV3/DLC1/SNX9/FZD10/RALGAPA2/STXBP5L/ARHGEF6/GNB5/ZC3H15/MYO9B/ARHGAP21/GNAQ/ARHGEF5/RAPGEF1/DOCK5/DOCK10/TIAM2/ARHGDIB",27
"GO:0046879","GO:0046879","hormone secretion","20/538","312/18670",0.000765537568252214,0.141091902253093,0.134678554341488,"TCF7L2/SYT9/CPE/HTR1A/CACNA1A/HMGCR/CRHR1/BMP6/PRKCE/GIP/IRS1/STXBP5L/NIBAN2/PCLO/GCK/CYP19A1/APLN/ITPR2/MCU/PPP3CA",20
"GO:0023061","GO:0023061","signal release","26/538","462/18670",0.000958066420608858,0.16921848154004,0.16152663687809,"ERC2/DGKI/TCF7L2/SYT9/CPE/SLC22A2/HTR1A/CACNA1A/HMGCR/CRHR1/BMP6/PRKCE/GIP/IRS1/CTBP2/STXBP5L/HTR2A/NIBAN2/PCLO/PIP5K1C/GCK/CYP19A1/APLN/ITPR2/MCU/PPP3CA",26
"GO:0098742","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","18/538","273/18670",0.00100295540383791,0.170061118274756,0.162330971467492,"ROBO1/LRRC4C/CDH22/MYPN/SDK1/CDH5/CADM1/CLDN20/ANXA3/CDHR3/TENM1/TENM3/CNTN6/ADGRL3/GRID2/DSG2/FLRT3/CDH19",18
"GO:0000768","GO:0000768","syncytium formation by plasma membrane fusion","7/538","56/18670",0.00108353031046224,0.170114258742572,0.162381696429508,"TANC1/EHD1/MYOF/MYH9/CAPN2/DCSTAMP/ADAM9",7
"GO:0140253","GO:0140253","cell-cell fusion","7/538","56/18670",0.00108353031046224,0.170114258742572,0.162381696429508,"TANC1/EHD1/MYOF/MYH9/CAPN2/DCSTAMP/ADAM9",7
"GO:0009914","GO:0009914","hormone transport","20/538","322/18670",0.00112625048865138,0.170506279335471,0.162755897683305,"TCF7L2/SYT9/CPE/HTR1A/CACNA1A/HMGCR/CRHR1/BMP6/PRKCE/GIP/IRS1/STXBP5L/NIBAN2/PCLO/GCK/CYP19A1/APLN/ITPR2/MCU/PPP3CA",20
"GO:0006949","GO:0006949","syncytium formation","7/538","58/18670",0.00133706427591357,0.195441912606814,0.186558079005871,"TANC1/EHD1/MYOF/MYH9/CAPN2/DCSTAMP/ADAM9",7
"GO:0010612","GO:0010612","regulation of cardiac muscle adaptation","4/538","18/18670",0.00151241178732359,0.206810115047248,0.197409538555921,"ATP2B4/FOXO1/MLIP/PPP3CA",4
"GO:1903242","GO:1903242","regulation of cardiac muscle hypertrophy in response to stress","4/538","18/18670",0.00151241178732359,0.206810115047248,0.197409538555921,"ATP2B4/FOXO1/MLIP/PPP3CA",4
"GO:0043547","GO:0043547","positive regulation of GTPase activity","23/538","405/18670",0.00164017482968735,0.217271909470146,0.207395790964413,"STARD13/MAPRE2/RANBP3L/AGAP1/ARHGAP42/VAV3/DLC1/SNX9/FZD10/RALGAPA2/STXBP5L/ARHGEF6/GNB5/ZC3H15/MYO9B/ARHGAP21/GNAQ/ARHGEF5/RAPGEF1/DOCK5/DOCK10/TIAM2/ARHGDIB",23
"GO:0042593","GO:0042593","glucose homeostasis","16/538","241/18670",0.00174618143889969,0.218916603131465,0.208965724894737,"CCN4/TCF7L2/HMGCR/PRKCE/PPARGC1A/IRS1/HECTD4/STXBP5L/ERN1/CSMD1/FABP5/GCK/FOXO1/LEPR/MCU/PPP3CA",16
"GO:0034765","GO:0034765","regulation of ion transmembrane transport","26/538","483/18670",0.00179498274407376,0.218916603131465,0.208965724894737,"UTRN/KCNF1/KCNQ5/KCNE4/CNIH3/DPP6/UBASH3B/TPCN1/STAC/HECW2/CACNA1A/ATP2B4/CRHR1/GRIA1/PRKCE/TMC1/PPARGC1A/NALCN/DLG2/ANXA3/KCNIP4/KCNMA1/GNB5/EPO/NPSR1/CASQ2",26
"GO:0033500","GO:0033500","carbohydrate homeostasis","16/538","242/18670",0.00182149921676661,0.218916603131465,0.208965724894737,"CCN4/TCF7L2/HMGCR/PRKCE/PPARGC1A/IRS1/HECTD4/STXBP5L/ERN1/CSMD1/FABP5/GCK/FOXO1/LEPR/MCU/PPP3CA",16
"GO:0071071","GO:0071071","regulation of phospholipid biosynthetic process","4/538","19/18670",0.00187246968900876,0.218916603131465,0.208965724894737,"ACSL3/LPCAT1/CAPN2/HTR2A",4
"GO:0046883","GO:0046883","regulation of hormone secretion","17/538","266/18670",0.00191080781218783,0.218916603131465,0.208965724894737,"TCF7L2/SYT9/HTR1A/CACNA1A/HMGCR/CRHR1/BMP6/PRKCE/GIP/IRS1/STXBP5L/GCK/CYP19A1/APLN/ITPR2/MCU/PPP3CA",17
"GO:0043552","GO:0043552","positive regulation of phosphatidylinositol 3-kinase activity","5/538","32/18670",0.00206277511782447,0.230107992748892,0.219648408668068,"PTK2/FLT1/VAV3/IRS1/PRKD1",5
"GO:0051181","GO:0051181","cofactor transport","6/538","47/18670",0.00219297739447395,0.238359773722438,0.227525104031252,"SLC25A21/LRP2/SLC48A1/SLC7A11/CUBN/SLC23A2",6
"GO:1904062","GO:1904062","regulation of cation transmembrane transport","20/538","342/18670",0.00229678081374566,0.243401346736696,0.232337511790482,"UTRN/KCNE4/CNIH3/DPP6/UBASH3B/STAC/HECW2/ATP2B4/CRHR1/GRIA1/PRKCE/TMC1/PPARGC1A/DLG2/ANXA3/KCNIP4/GNB5/EPO/NPSR1/CASQ2",20
"GO:0007409","GO:0007409","axonogenesis","25/538","468/18670",0.00241403084759346,0.249587238120699,0.238242222802291,"SLIT3/ROBO1/WDR36/LRRC4C/MAP1B/TRIO/AUTS2/DCLK1/MYPN/PTK2/BOC/PLXNA4/NFIB/NCAM1/EPHB6/DCC/FEZ2/FSTL4/SPTB/RAPH1/NIBAN2/CNTN6/APBB2/FLRT3/FOXB1",25
"GO:0030072","GO:0030072","peptide hormone secretion","16/538","250/18670",0.00252778501195158,0.255125730134827,0.243528962053681,"TCF7L2/SYT9/CPE/CACNA1A/HMGCR/CRHR1/PRKCE/GIP/IRS1/STXBP5L/PCLO/GCK/APLN/ITPR2/MCU/PPP3CA",16
"GO:0018209","GO:0018209","peptidyl-serine modification","19/538","322/18670",0.00264648460739701,0.260894145366417,0.249035173337433,"DCLK1/MAPKAP1/CSNK1A1/ATP2B4/PRKCE/NEK6/PLCL1/GALNT13/TOP1/PRKCH/ERN1/TENM1/CSNK1G3/EPO/FNIP1/VRK2/PRKD1/GALNT2/INPP5J",19
"GO:0007411","GO:0007411","axon guidance","17/538","276/18670",0.00280664642552409,0.270394868131741,0.258104039706091,"SLIT3/ROBO1/TRIO/MYPN/PTK2/BOC/PLXNA4/NFIB/NCAM1/EPHB6/DCC/FEZ2/SPTB/NIBAN2/CNTN6/APBB2/FLRT3",17
"GO:0097485","GO:0097485","neuron projection guidance","17/538","277/18670",0.00291282475425389,0.274388091850716,0.261915751002385,"SLIT3/ROBO1/TRIO/MYPN/PTK2/BOC/PLXNA4/NFIB/NCAM1/EPHB6/DCC/FEZ2/SPTB/NIBAN2/CNTN6/APBB2/FLRT3",17
"GO:0021955","GO:0021955","central nervous system neuron axonogenesis","5/538","35/18670",0.00309798185457219,0.285485762641989,0.272508975949096,"DCLK1/PTK2/PLXNA4/NFIB/DCC",5
"GO:0018095","GO:0018095","protein polyglutamylation","3/538","11/18670",0.00330316093756552,0.297917004560431,0.284375154400938,"TTLL5/TTLL4/TTLL11",3
"GO:0090218","GO:0090218","positive regulation of lipid kinase activity","5/538","36/18670",0.00351385212461146,0.304112054145644,0.290288607326916,"PTK2/FLT1/VAV3/IRS1/PRKD1",5
"GO:0007156","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","12/538","168/18670",0.00351533160017376,0.304112054145644,0.290288607326916,"ROBO1/CDH22/MYPN/SDK1/CDH5/CADM1/ANXA3/CDHR3/TENM3/CNTN6/DSG2/CDH19",12
"GO:0007565","GO:0007565","female pregnancy","13/538","192/18670",0.00385462145887974,0.315048457653563,0.300727895412348,"AR/AGO2/CRHR1/PRLR/GIP/CAPN2/ETS1/EPO/PAPPA/RLN1/RLN2/DSG2/ARHGDIB",13
"GO:0032331","GO:0032331","negative regulation of chondrocyte differentiation","4/538","23/18670",0.00390527691315865,0.315048457653563,0.300727895412348,"CCN4/RFLNA/ZNF664-RFLNA/RARB",4
"GO:0089718","GO:0089718","amino acid import across plasma membrane","4/538","23/18670",0.00390527691315865,0.315048457653563,0.300727895412348,"SLC1A3/SLC7A1/SLC1A1/SLC7A11",4
"GO:0019216","GO:0019216","regulation of lipid metabolic process","22/538","410/18670",0.00406243502517837,0.315048457653563,0.300727895412348,"PRKAG2/PTK2/FLT1/MTMR1/VAV3/HMGCR/ABCA1/BMP6/PRKCE/GIP/ACSL3/PPARGC1A/IRS1/ABCD2/LPCAT1/ANKRD1/CAPN2/HTR2A/FABP5/PRKD1/TIAM2/NSMAF",22
"GO:0032410","GO:0032410","negative regulation of transporter activity","8/538","89/18670",0.00413133858188662,0.315048457653563,0.300727895412348,"NDFIP2/KCNE4/HECW2/CRHR1/PRKCE/GNB5/EPO/CASQ2",8
"GO:0008360","GO:0008360","regulation of cell shape","11/538","150/18670",0.00417870002327037,0.315048457653563,0.300727895412348,"PARVB/FBLIM1/PTK2/PLXNA4/FMNL3/DLC1/MYH9/MKLN1/SHROOM3/CDC42EP3/BRWD3",11
"GO:0035330","GO:0035330","regulation of hippo signaling","3/538","12/18670",0.00431064178907919,0.315048457653563,0.300727895412348,"DLG5/MOB3B/WWC1",3
"GO:0046520","GO:0046520","sphingoid biosynthetic process","3/538","12/18670",0.00431064178907919,0.315048457653563,0.300727895412348,"SPTLC1/ACER3/SPTLC3",3
"GO:0071073","GO:0071073","positive regulation of phospholipid biosynthetic process","3/538","12/18670",0.00431064178907919,0.315048457653563,0.300727895412348,"ACSL3/CAPN2/HTR2A",3
"GO:0030111","GO:0030111","regulation of Wnt signaling pathway","20/538","363/18670",0.00449508007217953,0.322960075016424,0.308279889339128,"CTNND1/SPIN1/CCN4/TCF7L2/MDFIC/LGR5/CSNK1A1/CTNND2/DKK2/PLPP3/FGF9/CSNK1G3/XIAP/SOX10/FOXO1/GNAQ/RAPGEF1/STK3/RUNX1/MCC",20
"GO:0030168","GO:0030168","platelet activation","11/538","153/18670",0.00484941580486121,0.339181634886905,0.323764096424246,"YWHAZ/DGKI/UBASH3B/VAV3/PRKCE/MYH9/PRKCH/RAP2B/GNAQ/SLC7A11/ITPR2",11
"GO:0048016","GO:0048016","inositol phosphate-mediated signaling","6/538","55/18670",0.00488088693750912,0.339181634886905,0.323764096424246,"ATP2B4/INPP5A/NFAT5/SPPL3/ITPR2/PPP3CA",6
"GO:0050796","GO:0050796","regulation of insulin secretion","12/538","176/18670",0.00509759843468032,0.341922263939054,0.326380149881855,"TCF7L2/SYT9/CACNA1A/HMGCR/PRKCE/GIP/IRS1/STXBP5L/GCK/ITPR2/MCU/PPP3CA",12
"GO:0014829","GO:0014829","vascular smooth muscle contraction","4/538","25/18670",0.0053312892926186,0.341922263939054,0.326380149881855,"ARHGAP42/CHRM3/HTR2A/DOCK5",4
"GO:0021952","GO:0021952","central nervous system projection neuron axonogenesis","4/538","25/18670",0.0053312892926186,0.341922263939054,0.326380149881855,"DCLK1/PLXNA4/NFIB/DCC",4
"GO:0031664","GO:0031664","regulation of lipopolysaccharide-mediated signaling pathway","4/538","25/18670",0.0053312892926186,0.341922263939054,0.326380149881855,"BMP6/TRIM5/TRAF6/CARD8",4
"GO:0014745","GO:0014745","negative regulation of muscle adaptation","3/538","13/18670",0.00548495257085531,0.341922263939054,0.326380149881855,"ATP2B4/FOXO1/MLIP",3
"GO:0042908","GO:0042908","xenobiotic transport","3/538","13/18670",0.00548495257085531,0.341922263939054,0.326380149881855,"LRRC8A/SLC22A5/SLC6A6",3
"GO:0098712","GO:0098712","L-glutamate import across plasma membrane","3/538","13/18670",0.00548495257085531,0.341922263939054,0.326380149881855,"SLC1A3/SLC1A1/SLC7A11",3
"GO:0042180","GO:0042180","cellular ketone metabolic process","15/538","248/18670",0.00570913320944134,0.346915606711358,0.331146519710076,"PRKAG2/ATP2B4/HMGCR/BMP6/PRKCE/GIP/PPARGC1A/IRS1/ABCD2/CYP2B6/CRYZL1/FABP5/HSD17B3/CYP19A1/SLC7A11",15
"GO:0014888","GO:0014888","striated muscle adaptation","6/538","57/18670",0.00582262677289463,0.346915606711358,0.331146519710076,"ATP2B4/PPARGC1A/IL15/FOXO1/MLIP/PPP3CA",6
"GO:0009896","GO:0009896","positive regulation of catabolic process","22/538","423/18670",0.0058294805380453,0.346915606711358,0.331146519710076,"RNF180/SPTLC1/PABPC1/RNF152/AGO2/NANOS1/PTK2/TPCN1/ASB5/LRP2/CSNK1A1/HECW2/PRKCE/IRS1/ABCD2/SNX9/LPCAT1/HTR2A/PRKD1/FOXO1/GTPBP1/ADAM9",22
"GO:0035640","GO:0035640","exploration behavior","4/538","26/18670",0.00615939302617498,0.346915606711358,0.331146519710076,"HTR1A/CRHR1/PRKCE/GIP",4
"GO:0043090","GO:0043090","amino acid import","4/538","26/18670",0.00615939302617498,0.346915606711358,0.331146519710076,"SLC1A3/SLC7A1/SLC1A1/SLC7A11",4
"GO:0060914","GO:0060914","heart formation","4/538","26/18670",0.00615939302617498,0.346915606711358,0.331146519710076,"ROBO1/LEMD2/LRP2/EYA1",4
"GO:0007520","GO:0007520","myoblast fusion","5/538","41/18670",0.00621019002529278,0.346915606711358,0.331146519710076,"TANC1/EHD1/MYOF/MYH9/CAPN2",5
"GO:0018105","GO:0018105","peptidyl-serine phosphorylation","17/538","299/18670",0.00623654433254549,0.346915606711358,0.331146519710076,"DCLK1/MAPKAP1/CSNK1A1/ATP2B4/PRKCE/NEK6/PLCL1/TOP1/PRKCH/ERN1/TENM1/CSNK1G3/EPO/FNIP1/VRK2/PRKD1/INPP5J",17
"GO:0048015","GO:0048015","phosphatidylinositol-mediated signaling","12/538","181/18670",0.00634487797306199,0.346915606711358,0.331146519710076,"PPP2R5B/PTK2/FLT1/DIPK2A/PIK3C3/IRS1/PI4KB/HTR2A/PIP5K1C/EPO/PPP1R16B/CRYBA1",12
"GO:0045785","GO:0045785","positive regulation of cell adhesion","21/538","403/18670",0.00682261998302861,0.346915606711358,0.331146519710076,"UTRN/ITGAV/HSD17B12/FMN1/ITPKB/VAV3/PRKCE/NFAT5/ZMIZ1/CDK6/PLPP3/IL7R/IL15/VIT/TRAF6/ETS1/EPO/DOCK5/ADAM9/RUNX1/PPP3CA",21
"GO:0043374","GO:0043374","CD8-positive, alpha-beta T cell differentiation","3/538","14/18670",0.00683297782988802,0.346915606711358,0.331146519710076,"SATB1/TNFSF8/RUNX1",3
"GO:0051938","GO:0051938","L-glutamate import","3/538","14/18670",0.00683297782988802,0.346915606711358,0.331146519710076,"SLC1A3/SLC1A1/SLC7A11",3
"GO:0010907","GO:0010907","positive regulation of glucose metabolic process","5/538","42/18670",0.00688597357159431,0.346915606711358,0.331146519710076,"PPARGC1A/KAT2B/IRS1/GCK/FOXO1",5
"GO:0033619","GO:0033619","membrane protein proteolysis","6/538","59/18670",0.00689039387947906,0.346915606711358,0.331146519710076,"HM13/MYH9/SNX9/SPPL3/TRAF6/ADAM9",6
"GO:0006644","GO:0006644","phospholipid metabolic process","22/538","430/18670",0.00701764166974613,0.346915606711358,0.331146519710076,"SPTLC1/PTK2/FLT1/MTMR1/VAV3/AGK/INPP5A/ACSL3/PIK3C3/IRS1/PLPP3/PI4KB/LPCAT1/CAPN2/PLA2G4A/HTR2A/PIP5K1C/FABP5/TTC7A/PRKD1/PGS1/INPP5J",22
"GO:0060143","GO:0060143","positive regulation of syncytium formation by plasma membrane fusion","4/538","27/18670",0.0070686980922234,0.346915606711358,0.331146519710076,"EHD1/CAPN2/DCSTAMP/ADAM9",4
"GO:0030073","GO:0030073","insulin secretion","13/538","207/18670",0.00718138221191278,0.346915606711358,0.331146519710076,"TCF7L2/SYT9/CACNA1A/HMGCR/PRKCE/GIP/IRS1/STXBP5L/PCLO/GCK/ITPR2/MCU/PPP3CA",13
"GO:0021954","GO:0021954","central nervous system neuron development","7/538","78/18670",0.00718821672885359,0.346915606711358,0.331146519710076,"ROBO1/DCLK1/NANOS1/PTK2/PLXNA4/NFIB/DCC",7
"GO:0032413","GO:0032413","negative regulation of ion transmembrane transporter activity","7/538","78/18670",0.00718821672885359,0.346915606711358,0.331146519710076,"KCNE4/HECW2/CRHR1/PRKCE/GNB5/EPO/CASQ2",7
"GO:0048017","GO:0048017","inositol lipid-mediated signaling","12/538","184/18670",0.00720183377933464,0.346915606711358,0.331146519710076,"PPP2R5B/PTK2/FLT1/DIPK2A/PIK3C3/IRS1/PI4KB/HTR2A/PIP5K1C/EPO/PPP1R16B/CRYBA1",12
"GO:0048871","GO:0048871","multicellular organismal homeostasis","24/538","485/18670",0.00744969979061607,0.351633420133108,0.335649884404631,"ADAMTS5/WDR36/NANOS1/UBASH3B/POC1B/PRLR/BMP6/AMPD2/PPARGC1A/SLC22A5/PLCL1/LPCAT1/IL15/ADCY2/ADD1/HTR2A/TRAF6/FABP5/RPE65/FOXO1/APLN/CUBN/LEPR/DCSTAMP",24
"GO:0090276","GO:0090276","regulation of peptide hormone secretion","13/538","208/18670",0.00746567770983245,0.351633420133108,0.335649884404631,"TCF7L2/SYT9/CACNA1A/HMGCR/PRKCE/GIP/IRS1/STXBP5L/GCK/APLN/ITPR2/MCU/PPP3CA",13
"GO:0050808","GO:0050808","synapse organization","21/538","408/18670",0.00779986886856947,0.356558255306658,0.340350860654522,"UTRN/YWHAZ/ERC2/DLG5/LRRC4C/MAP1B/NGEF/SDK1/PTK2/CTNND2/TANC1/DLG2/CTBP2/PCLO/SEPTIN11/ADGRL3/GRID2/SLC7A11/SSH1/DOCK10/FLRT3",21
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity","13/538","210/18670",0.00806093303869062,0.356558255306658,0.340350860654522,"DLG5/PARVB/MAP1B/MAPKAP1/PTK2/CDH5/FRMD4A/DLG2/MYH9/MAP4/MTCL1/WWC1/WEE1",13
"GO:0008209","GO:0008209","androgen metabolic process","4/538","28/18670",0.00806236494418955,0.356558255306658,0.340350860654522,"AKR1D1/PPARGC1A/HSD17B3/CYP19A1",4
"GO:0034616","GO:0034616","response to laminar fluid shear stress","3/538","15/18670",0.00836057359918943,0.356558255306658,0.340350860654522,"ABCA1/ETS1/ADAM9",3
"GO:0046321","GO:0046321","positive regulation of fatty acid oxidation","3/538","15/18670",0.00836057359918943,0.356558255306658,0.340350860654522,"PPARGC1A/IRS1/ABCD2",3
"GO:0035307","GO:0035307","positive regulation of protein dephosphorylation","5/538","44/18670",0.00838859262923338,0.356558255306658,0.340350860654522,"CDH5/PPP1R12A/DLC1/SPPL3/PPP1R16B",5
"GO:0044331","GO:0044331","cell-cell adhesion mediated by cadherin","5/538","44/18670",0.00838859262923338,0.356558255306658,0.340350860654522,"CDH22/CDH5/BMP6/CDHR3/CDH19",5
"GO:0099177","GO:0099177","regulation of trans-synaptic signaling","22/538","437/18670",0.00839747049410236,0.356558255306658,0.340350860654522,"DGKI/LRRC4C/AKAP7/MAP1B/SYT9/GRM8/CACNA1A/SLC1A3/CRHR1/GRIA1/PRKCE/GIP/DCC/PLCL1/CELF4/STXBP5L/HTR2A/FABP5/GRID2/SLC7A11/SSH1/PPP3CA",22
"GO:0048813","GO:0048813","dendrite morphogenesis","10/538","143/18670",0.00853156404025367,0.356558255306658,0.340350860654522,"ABI1/DCLK1/NGEF/HECW2/TNIK/CTNND2/RBFOX2/CUX1/DOCK10/PPP3CA",10
"GO:0010676","GO:0010676","positive regulation of cellular carbohydrate metabolic process","6/538","62/18670",0.00874801760176052,0.356558255306658,0.340350860654522,"PRKCE/PPARGC1A/KAT2B/IRS1/GCK/FOXO1",6
"GO:0060142","GO:0060142","regulation of syncytium formation by plasma membrane fusion","4/538","29/18670",0.009143392606353,0.356558255306658,0.340350860654522,"EHD1/CAPN2/DCSTAMP/ADAM9",4
"GO:2000171","GO:2000171","negative regulation of dendrite development","4/538","29/18670",0.009143392606353,0.356558255306658,0.340350860654522,"NGEF/DCC/FSTL4/PPP3CA",4
"GO:0002062","GO:0002062","chondrocyte differentiation","9/538","123/18670",0.00927417982138382,0.356558255306658,0.340350860654522,"CCN4/NFIB/MEF2D/BMP6/RFLNA/ZNF664-RFLNA/VIT/FGF9/RARB",9
